Experiment.ID	Trace.ID	date	channel	ROI	total.ROI.number	Area	Stimulation.after.frame	Time.for.requelibration	No.of.frames	Baseline	Mean.change	line.Fitted.change	Min.change	Max.change	period	period.SD	No.of.oscillations	time	value	value.SD	norm.value	norm.value.SD
AKT_PKB activity (Eevee AKT)	AKT_PKB activity (Eevee AKT).CFP channel.1	19700101	CFP channel	1	36	492.0143	21.0	5.0	140	2746.026	27.5491	11.3236	-1.5449	44.4409	5.0952	3.0644	22	180	2868.0649	1145.2502	1.0444	0.4171
AKT_PKB activity (Eevee AKT)	AKT_PKB activity (Eevee AKT).CFP channel.1	19700101	CFP channel	1	36	492.0143	21.0	5.0	140	2746.026	27.5491	11.3236	-1.5449	44.4409	5.0952	3.0644	22	360	2868.0122	1134.1742	1.0444	0.413
AKT_PKB activity (Eevee AKT)	AKT_PKB activity (Eevee AKT).CFP channel.1	19700101	CFP channel	1	36	492.0143	21.0	5.0	140	2746.026	27.5491	11.3236	-1.5449	44.4409	5.0952	3.0644	22	540	2756.708	1112.998	1.0039	0.4053
AKT_PKB activity (Eevee AKT)	AKT_PKB activity (Eevee AKT).CFP channel.1	19700101	CFP channel	1	36	492.0143	21.0	5.0	140	2746.026	27.5491	11.3236	-1.5449	44.4409	5.0952	3.0644	22	720	2719.9897	1061.1071	0.9905	0.3864
AKT_PKB activity (Eevee AKT)	AKT_PKB activity (Eevee AKT).CFP channel.1	19700101	CFP channel	1	36	492.0143	21.0	5.0	140	2746.026	27.5491	11.3236	-1.5449	44.4409	5.0952	3.0644	22	900	2808.0283	1122.4409	1.0226	0.4088
AKT_PKB activity (Eevee AKT)	AKT_PKB activity (Eevee AKT).CFP channel.1	19700101	CFP channel	1	36	492.0143	21.0	5.0	140	2746.026	27.5491	11.3236	-1.5449	44.4409	5.0952	3.0644	22	1080	2698.2485	1026.2034	0.9826	0.3737
AKT_PKB activity (Eevee AKT)	AKT_PKB activity (Eevee AKT).CFP channel.1	19700101	CFP channel	1	36	492.0143	21.0	5.0	140	2746.026	27.5491	11.3236	-1.5449	44.4409	5.0952	3.0644	22	1260	2770.8191	1007.907	1.009	0.367
AKT_PKB activity (Eevee AKT)	AKT_PKB activity (Eevee AKT).CFP channel.1	19700101	CFP channel	1	36	492.0143	21.0	5.0	140	2746.026	27.5491	11.3236	-1.5449	44.4409	5.0952	3.0644	22	1440	2622.1833	1018.8563	0.9549	0.371
AKT_PKB activity (Eevee AKT)	AKT_PKB activity (Eevee AKT).CFP channel.1	19700101	CFP channel	1	36	492.0143	21.0	5.0	140	2746.026	27.5491	11.3236	-1.5449	44.4409	5.0952	3.0644	22	1620	2920.6936	1107.905	1.0636	0.4035
AKT_PKB activity (Eevee AKT)	AKT_PKB activity (Eevee AKT).CFP channel.1	19700101	CFP channel	1	36	492.0143	21.0	5.0	140	2746.026	27.5491	11.3236	-1.5449	44.4409	5.0952	3.0644	22	1800	2746.1074	1074.9133	1	0.3914
AKT_PKB activity (Eevee AKT)	AKT_PKB activity (Eevee AKT).CFP channel.1	19700101	CFP channel	1	36	492.0143	21.0	5.0	140	2746.026	27.5491	11.3236	-1.5449	44.4409	5.0952	3.0644	22	1980	2750.8882	1044.7494	1.0018	0.3805
AKT_PKB activity (Eevee AKT)	AKT_PKB activity (Eevee AKT).CFP channel.1	19700101	CFP channel	1	36	492.0143	21.0	5.0	140	2746.026	27.5491	11.3236	-1.5449	44.4409	5.0952	3.0644	22	2160	2684.2546	967.1931	0.9775	0.3522
AKT_PKB activity (Eevee AKT)	AKT_PKB activity (Eevee AKT).CFP channel.1	19700101	CFP channel	1	36	492.0143	21.0	5.0	140	2746.026	27.5491	11.3236	-1.5449	44.4409	5.0952	3.0644	22	2340	2613.939	981.695	0.9519	0.3575
AKT_PKB activity (Eevee AKT)	AKT_PKB activity (Eevee AKT).CFP channel.1	19700101	CFP channel	1	36	492.0143	21.0	5.0	140	2746.026	27.5491	11.3236	-1.5449	44.4409	5.0952	3.0644	22	2520	2678.0244	1023.2329	0.9752	0.3726
AKT_PKB activity (Eevee AKT)	AKT_PKB activity (Eevee AKT).CFP channel.1	19700101	CFP channel	1	36	492.0143	21.0	5.0	140	2746.026	27.5491	11.3236	-1.5449	44.4409	5.0952	3.0644	22	2700	2697.7556	994.0377	0.9824	0.362
AKT_PKB activity (Eevee AKT)	AKT_PKB activity (Eevee AKT).CFP channel.1	19700101	CFP channel	1	36	492.0143	21.0	5.0	140	2746.026	27.5491	11.3236	-1.5449	44.4409	5.0952	3.0644	22	2880	2717.5234	1042.847	0.9896	0.3798
AKT_PKB activity (Eevee AKT)	AKT_PKB activity (Eevee AKT).CFP channel.1	19700101	CFP channel	1	36	492.0143	21.0	5.0	140	2746.026	27.5491	11.3236	-1.5449	44.4409	5.0952	3.0644	22	3060	2751.0286	1008.6599	1.0018	0.3673
AKT_PKB activity (Eevee AKT)	AKT_PKB activity (Eevee AKT).CFP channel.1	19700101	CFP channel	1	36	492.0143	21.0	5.0	140	2746.026	27.5491	11.3236	-1.5449	44.4409	5.0952	3.0644	22	3240	2741.8999	1072.3903	0.9985	0.3905
AKT_PKB activity (Eevee AKT)	AKT_PKB activity (Eevee AKT).CFP channel.1	19700101	CFP channel	1	36	492.0143	21.0	5.0	140	2746.026	27.5491	11.3236	-1.5449	44.4409	5.0952	3.0644	22	3420	2721.426	1001.8246	0.991	0.3648
AKT_PKB activity (Eevee AKT)	AKT_PKB activity (Eevee AKT).CFP channel.1	19700101	CFP channel	1	36	492.0143	21.0	5.0	140	2746.026	27.5491	11.3236	-1.5449	44.4409	5.0952	3.0644	22	3600	2762.2419	999.1183	1.0059	0.3638
AKT_PKB activity (Eevee AKT)	AKT_PKB activity (Eevee AKT).CFP channel.1	19700101	CFP channel	1	36	492.0143	21.0	5.0	140	2746.026	27.5491	11.3236	-1.5449	44.4409	5.0952	3.0644	22	3780	2768.7092	1091.3718	1.0083	0.3974
AKT_PKB activity (Eevee AKT)	AKT_PKB activity (Eevee AKT).CFP channel.1	19700101	CFP channel	1	36	492.0143	21.0	5.0	140	2746.026	27.5491	11.3236	-1.5449	44.4409	5.0952	3.0644	22	3960	2838.1221	1079.3207	1.0335	0.393
AKT_PKB activity (Eevee AKT)	AKT_PKB activity (Eevee AKT).CFP channel.1	19700101	CFP channel	1	36	492.0143	21.0	5.0	140	2746.026	27.5491	11.3236	-1.5449	44.4409	5.0952	3.0644	22	4140	2653.7708	921.2874	0.9664	0.3355
AKT_PKB activity (Eevee AKT)	AKT_PKB activity (Eevee AKT).CFP channel.1	19700101	CFP channel	1	36	492.0143	21.0	5.0	140	2746.026	27.5491	11.3236	-1.5449	44.4409	5.0952	3.0644	22	4320	2677.8865	926.2139	0.9752	0.3373
AKT_PKB activity (Eevee AKT)	AKT_PKB activity (Eevee AKT).CFP channel.1	19700101	CFP channel	1	36	492.0143	21.0	5.0	140	2746.026	27.5491	11.3236	-1.5449	44.4409	5.0952	3.0644	22	4500	2776.7419	981.648	1.0112	0.3575
AKT_PKB activity (Eevee AKT)	AKT_PKB activity (Eevee AKT).CFP channel.1	19700101	CFP channel	1	36	492.0143	21.0	5.0	140	2746.026	27.5491	11.3236	-1.5449	44.4409	5.0952	3.0644	22	4680	2769.1204	976.9861	1.0084	0.3558
AKT_PKB activity (Eevee AKT)	AKT_PKB activity (Eevee AKT).CFP channel.1	19700101	CFP channel	1	36	492.0143	21.0	5.0	140	2746.026	27.5491	11.3236	-1.5449	44.4409	5.0952	3.0644	22	4860	2766.1199	974.1642	1.0073	0.3548
AKT_PKB activity (Eevee AKT)	AKT_PKB activity (Eevee AKT).CFP channel.1	19700101	CFP channel	1	36	492.0143	21.0	5.0	140	2746.026	27.5491	11.3236	-1.5449	44.4409	5.0952	3.0644	22	5040	2813.929	1006.7988	1.0247	0.3666
AKT_PKB activity (Eevee AKT)	AKT_PKB activity (Eevee AKT).CFP channel.1	19700101	CFP channel	1	36	492.0143	21.0	5.0	140	2746.026	27.5491	11.3236	-1.5449	44.4409	5.0952	3.0644	22	5220	2706.4788	985.1102	0.9856	0.3587
AKT_PKB activity (Eevee AKT)	AKT_PKB activity (Eevee AKT).CFP channel.1	19700101	CFP channel	1	36	492.0143	21.0	5.0	140	2746.026	27.5491	11.3236	-1.5449	44.4409	5.0952	3.0644	22	5400	2801.4602	1110.5596	1.0202	0.4044
AKT_PKB activity (Eevee AKT)	AKT_PKB activity (Eevee AKT).CFP channel.1	19700101	CFP channel	1	36	492.0143	21.0	5.0	140	2746.026	27.5491	11.3236	-1.5449	44.4409	5.0952	3.0644	22	5580	2823.4219	1079.0317	1.0282	0.3929
AKT_PKB activity (Eevee AKT)	AKT_PKB activity (Eevee AKT).CFP channel.1	19700101	CFP channel	1	36	492.0143	21.0	5.0	140	2746.026	27.5491	11.3236	-1.5449	44.4409	5.0952	3.0644	22	5760	2664.438	972.8277	0.9703	0.3543
AKT_PKB activity (Eevee AKT)	AKT_PKB activity (Eevee AKT).CFP channel.1	19700101	CFP channel	1	36	492.0143	21.0	5.0	140	2746.026	27.5491	11.3236	-1.5449	44.4409	5.0952	3.0644	22	5940	2902.8735	1117.0796	1.0571	0.4068
AKT_PKB activity (Eevee AKT)	AKT_PKB activity (Eevee AKT).CFP channel.1	19700101	CFP channel	1	36	492.0143	21.0	5.0	140	2746.026	27.5491	11.3236	-1.5449	44.4409	5.0952	3.0644	22	6120	2721.2444	1039.7556	0.991	0.3786
AKT_PKB activity (Eevee AKT)	AKT_PKB activity (Eevee AKT).CFP channel.1	19700101	CFP channel	1	36	492.0143	21.0	5.0	140	2746.026	27.5491	11.3236	-1.5449	44.4409	5.0952	3.0644	22	6300	2723.0061	1078.1262	0.9916	0.3926
AKT_PKB activity (Eevee AKT)	AKT_PKB activity (Eevee AKT).CFP channel.1	19700101	CFP channel	1	36	492.0143	21.0	5.0	140	2746.026	27.5491	11.3236	-1.5449	44.4409	5.0952	3.0644	22	6480	2698.2603	1052.5959	0.9826	0.3833
AKT_PKB activity (Eevee AKT)	AKT_PKB activity (Eevee AKT).CFP channel.1	19700101	CFP channel	1	36	492.0143	21.0	5.0	140	2746.026	27.5491	11.3236	-1.5449	44.4409	5.0952	3.0644	22	6660	2880.7927	1128.3503	1.0491	0.4109
AKT_PKB activity (Eevee AKT)	AKT_PKB activity (Eevee AKT).CFP channel.1	19700101	CFP channel	1	36	492.0143	21.0	5.0	140	2746.026	27.5491	11.3236	-1.5449	44.4409	5.0952	3.0644	22	6840	2848.8962	1100.9326	1.0375	0.4009
AKT_PKB activity (Eevee AKT)	AKT_PKB activity (Eevee AKT).CFP channel.1	19700101	CFP channel	1	36	492.0143	21.0	5.0	140	2746.026	27.5491	11.3236	-1.5449	44.4409	5.0952	3.0644	22	7020	2639.8416	1047.0946	0.9613	0.3813
AKT_PKB activity (Eevee AKT)	AKT_PKB activity (Eevee AKT).CFP channel.1	19700101	CFP channel	1	36	492.0143	21.0	5.0	140	2746.026	27.5491	11.3236	-1.5449	44.4409	5.0952	3.0644	22	7200	2687.2153	1109.7659	0.9786	0.4041
AKT_PKB activity (Eevee AKT)	AKT_PKB activity (Eevee AKT).CFP channel.1	19700101	CFP channel	1	36	492.0143	21.0	5.0	140	2746.026	27.5491	11.3236	-1.5449	44.4409	5.0952	3.0644	22	7380	2783.7485	1187.166	1.0137	0.4323
AKT_PKB activity (Eevee AKT)	AKT_PKB activity (Eevee AKT).CFP channel.1	19700101	CFP channel	1	36	492.0143	21.0	5.0	140	2746.026	27.5491	11.3236	-1.5449	44.4409	5.0952	3.0644	22	7560	2846.4685	1221.9362	1.0366	0.445
AKT_PKB activity (Eevee AKT)	AKT_PKB activity (Eevee AKT).CFP channel.1	19700101	CFP channel	1	36	492.0143	21.0	5.0	140	2746.026	27.5491	11.3236	-1.5449	44.4409	5.0952	3.0644	22	7740	2880.876	1221.0322	1.0491	0.4447
AKT_PKB activity (Eevee AKT)	AKT_PKB activity (Eevee AKT).CFP channel.1	19700101	CFP channel	1	36	492.0143	21.0	5.0	140	2746.026	27.5491	11.3236	-1.5449	44.4409	5.0952	3.0644	22	7920	2886.0754	1283.0435	1.051	0.4672
AKT_PKB activity (Eevee AKT)	AKT_PKB activity (Eevee AKT).CFP channel.1	19700101	CFP channel	1	36	492.0143	21.0	5.0	140	2746.026	27.5491	11.3236	-1.5449	44.4409	5.0952	3.0644	22	8100	2847.7561	1310.1981	1.037	0.4771
AKT_PKB activity (Eevee AKT)	AKT_PKB activity (Eevee AKT).CFP channel.1	19700101	CFP channel	1	36	492.0143	21.0	5.0	140	2746.026	27.5491	11.3236	-1.5449	44.4409	5.0952	3.0644	22	8280	2941.5254	1358.6431	1.0712	0.4948
AKT_PKB activity (Eevee AKT)	AKT_PKB activity (Eevee AKT).CFP channel.1	19700101	CFP channel	1	36	492.0143	21.0	5.0	140	2746.026	27.5491	11.3236	-1.5449	44.4409	5.0952	3.0644	22	8460	2862.6824	1298.4974	1.0425	0.4729
AKT_PKB activity (Eevee AKT)	AKT_PKB activity (Eevee AKT).CFP channel.1	19700101	CFP channel	1	36	492.0143	21.0	5.0	140	2746.026	27.5491	11.3236	-1.5449	44.4409	5.0952	3.0644	22	8640	3033.2546	1350.9188	1.1046	0.492
AKT_PKB activity (Eevee AKT)	AKT_PKB activity (Eevee AKT).CFP channel.1	19700101	CFP channel	1	36	492.0143	21.0	5.0	140	2746.026	27.5491	11.3236	-1.5449	44.4409	5.0952	3.0644	22	8820	3035.4341	1416.2122	1.1054	0.5157
AKT_PKB activity (Eevee AKT)	AKT_PKB activity (Eevee AKT).CFP channel.1	19700101	CFP channel	1	36	492.0143	21.0	5.0	140	2746.026	27.5491	11.3236	-1.5449	44.4409	5.0952	3.0644	22	9000	3087.9143	1448.8014	1.1245	0.5276
AKT_PKB activity (Eevee AKT)	AKT_PKB activity (Eevee AKT).CFP channel.1	19700101	CFP channel	1	36	492.0143	21.0	5.0	140	2746.026	27.5491	11.3236	-1.5449	44.4409	5.0952	3.0644	22	9180	3148.313	1553.2892	1.1465	0.5656
AKT_PKB activity (Eevee AKT)	AKT_PKB activity (Eevee AKT).CFP channel.1	19700101	CFP channel	1	36	492.0143	21.0	5.0	140	2746.026	27.5491	11.3236	-1.5449	44.4409	5.0952	3.0644	22	9360	3145.8086	1449.5431	1.1456	0.5279
AKT_PKB activity (Eevee AKT)	AKT_PKB activity (Eevee AKT).CFP channel.1	19700101	CFP channel	1	36	492.0143	21.0	5.0	140	2746.026	27.5491	11.3236	-1.5449	44.4409	5.0952	3.0644	22	9540	3281.0122	1630.2655	1.1948	0.5937
AKT_PKB activity (Eevee AKT)	AKT_PKB activity (Eevee AKT).CFP channel.1	19700101	CFP channel	1	36	492.0143	21.0	5.0	140	2746.026	27.5491	11.3236	-1.5449	44.4409	5.0952	3.0644	22	9720	3268.9429	1587.839	1.1904	0.5782
AKT_PKB activity (Eevee AKT)	AKT_PKB activity (Eevee AKT).CFP channel.1	19700101	CFP channel	1	36	492.0143	21.0	5.0	140	2746.026	27.5491	11.3236	-1.5449	44.4409	5.0952	3.0644	22	9900	3406.7524	1634.4929	1.2406	0.5952
AKT_PKB activity (Eevee AKT)	AKT_PKB activity (Eevee AKT).CFP channel.1	19700101	CFP channel	1	36	492.0143	21.0	5.0	140	2746.026	27.5491	11.3236	-1.5449	44.4409	5.0952	3.0644	22	10080	3362.4624	1640.951	1.2245	0.5976
AKT_PKB activity (Eevee AKT)	AKT_PKB activity (Eevee AKT).CFP channel.1	19700101	CFP channel	1	36	492.0143	21.0	5.0	140	2746.026	27.5491	11.3236	-1.5449	44.4409	5.0952	3.0644	22	10260	3405.7781	1663.5779	1.2403	0.6058
AKT_PKB activity (Eevee AKT)	AKT_PKB activity (Eevee AKT).CFP channel.1	19700101	CFP channel	1	36	492.0143	21.0	5.0	140	2746.026	27.5491	11.3236	-1.5449	44.4409	5.0952	3.0644	22	10440	3340.0916	1612.9349	1.2163	0.5874
AKT_PKB activity (Eevee AKT)	AKT_PKB activity (Eevee AKT).CFP channel.1	19700101	CFP channel	1	36	492.0143	21.0	5.0	140	2746.026	27.5491	11.3236	-1.5449	44.4409	5.0952	3.0644	22	10620	3498.0793	1866.8529	1.2739	0.6798
AKT_PKB activity (Eevee AKT)	AKT_PKB activity (Eevee AKT).CFP channel.1	19700101	CFP channel	1	36	492.0143	21.0	5.0	140	2746.026	27.5491	11.3236	-1.5449	44.4409	5.0952	3.0644	22	10800	3483.498	1782.8435	1.2686	0.6492
AKT_PKB activity (Eevee AKT)	AKT_PKB activity (Eevee AKT).CFP channel.1	19700101	CFP channel	1	36	492.0143	21.0	5.0	140	2746.026	27.5491	11.3236	-1.5449	44.4409	5.0952	3.0644	22	10980	3544.5996	1849.1356	1.2908	0.6734
AKT_PKB activity (Eevee AKT)	AKT_PKB activity (Eevee AKT).CFP channel.1	19700101	CFP channel	1	36	492.0143	21.0	5.0	140	2746.026	27.5491	11.3236	-1.5449	44.4409	5.0952	3.0644	22	11160	3603.9592	1917.4564	1.3124	0.6983
AKT_PKB activity (Eevee AKT)	AKT_PKB activity (Eevee AKT).CFP channel.1	19700101	CFP channel	1	36	492.0143	21.0	5.0	140	2746.026	27.5491	11.3236	-1.5449	44.4409	5.0952	3.0644	22	11340	3663.7725	1955.583	1.3342	0.7122
AKT_PKB activity (Eevee AKT)	AKT_PKB activity (Eevee AKT).CFP channel.1	19700101	CFP channel	1	36	492.0143	21.0	5.0	140	2746.026	27.5491	11.3236	-1.5449	44.4409	5.0952	3.0644	22	11520	3659.7261	1919.0614	1.3327	0.6989
AKT_PKB activity (Eevee AKT)	AKT_PKB activity (Eevee AKT).CFP channel.1	19700101	CFP channel	1	36	492.0143	21.0	5.0	140	2746.026	27.5491	11.3236	-1.5449	44.4409	5.0952	3.0644	22	11700	3747.1565	2062.9478	1.3646	0.7512
AKT_PKB activity (Eevee AKT)	AKT_PKB activity (Eevee AKT).CFP channel.1	19700101	CFP channel	1	36	492.0143	21.0	5.0	140	2746.026	27.5491	11.3236	-1.5449	44.4409	5.0952	3.0644	22	11880	3768.2378	2033.4493	1.3723	0.7405
AKT_PKB activity (Eevee AKT)	AKT_PKB activity (Eevee AKT).CFP channel.1	19700101	CFP channel	1	36	492.0143	21.0	5.0	140	2746.026	27.5491	11.3236	-1.5449	44.4409	5.0952	3.0644	22	12060	3689.4663	2016.0046	1.3436	0.7342
AKT_PKB activity (Eevee AKT)	AKT_PKB activity (Eevee AKT).CFP channel.1	19700101	CFP channel	1	36	492.0143	21.0	5.0	140	2746.026	27.5491	11.3236	-1.5449	44.4409	5.0952	3.0644	22	12240	3639.1646	1988.4001	1.3252	0.7241
AKT_PKB activity (Eevee AKT)	AKT_PKB activity (Eevee AKT).CFP channel.1	19700101	CFP channel	1	36	492.0143	21.0	5.0	140	2746.026	27.5491	11.3236	-1.5449	44.4409	5.0952	3.0644	22	12420	3639.1199	1931.067	1.3252	0.7032
AKT_PKB activity (Eevee AKT)	AKT_PKB activity (Eevee AKT).CFP channel.1	19700101	CFP channel	1	36	492.0143	21.0	5.0	140	2746.026	27.5491	11.3236	-1.5449	44.4409	5.0952	3.0644	22	12600	3689.3252	1968.6683	1.3435	0.7169
AKT_PKB activity (Eevee AKT)	AKT_PKB activity (Eevee AKT).CFP channel.1	19700101	CFP channel	1	36	492.0143	21.0	5.0	140	2746.026	27.5491	11.3236	-1.5449	44.4409	5.0952	3.0644	22	12780	3718.7588	1935.2469	1.3542	0.7047
AKT_PKB activity (Eevee AKT)	AKT_PKB activity (Eevee AKT).CFP channel.1	19700101	CFP channel	1	36	492.0143	21.0	5.0	140	2746.026	27.5491	11.3236	-1.5449	44.4409	5.0952	3.0644	22	12960	3587.5598	1930.2476	1.3065	0.7029
AKT_PKB activity (Eevee AKT)	AKT_PKB activity (Eevee AKT).CFP channel.1	19700101	CFP channel	1	36	492.0143	21.0	5.0	140	2746.026	27.5491	11.3236	-1.5449	44.4409	5.0952	3.0644	22	13140	3657.7874	1941.4382	1.332	0.707
AKT_PKB activity (Eevee AKT)	AKT_PKB activity (Eevee AKT).CFP channel.1	19700101	CFP channel	1	36	492.0143	21.0	5.0	140	2746.026	27.5491	11.3236	-1.5449	44.4409	5.0952	3.0644	22	13320	3678.5381	1908.707	1.3396	0.6951
AKT_PKB activity (Eevee AKT)	AKT_PKB activity (Eevee AKT).CFP channel.1	19700101	CFP channel	1	36	492.0143	21.0	5.0	140	2746.026	27.5491	11.3236	-1.5449	44.4409	5.0952	3.0644	22	13500	3785.3054	1968.1752	1.3785	0.7167
AKT_PKB activity (Eevee AKT)	AKT_PKB activity (Eevee AKT).CFP channel.1	19700101	CFP channel	1	36	492.0143	21.0	5.0	140	2746.026	27.5491	11.3236	-1.5449	44.4409	5.0952	3.0644	22	13680	3651.1873	1950.7976	1.3296	0.7104
AKT_PKB activity (Eevee AKT)	AKT_PKB activity (Eevee AKT).CFP channel.1	19700101	CFP channel	1	36	492.0143	21.0	5.0	140	2746.026	27.5491	11.3236	-1.5449	44.4409	5.0952	3.0644	22	13860	3662.574	2004.0598	1.3338	0.7298
AKT_PKB activity (Eevee AKT)	AKT_PKB activity (Eevee AKT).CFP channel.1	19700101	CFP channel	1	36	492.0143	21.0	5.0	140	2746.026	27.5491	11.3236	-1.5449	44.4409	5.0952	3.0644	22	14040	3717.053	2025.0551	1.3536	0.7374
AKT_PKB activity (Eevee AKT)	AKT_PKB activity (Eevee AKT).CFP channel.1	19700101	CFP channel	1	36	492.0143	21.0	5.0	140	2746.026	27.5491	11.3236	-1.5449	44.4409	5.0952	3.0644	22	14220	3728.1606	1938.4379	1.3577	0.7059
AKT_PKB activity (Eevee AKT)	AKT_PKB activity (Eevee AKT).CFP channel.1	19700101	CFP channel	1	36	492.0143	21.0	5.0	140	2746.026	27.5491	11.3236	-1.5449	44.4409	5.0952	3.0644	22	14400	3717.543	1958.0396	1.3538	0.713
AKT_PKB activity (Eevee AKT)	AKT_PKB activity (Eevee AKT).CFP channel.1	19700101	CFP channel	1	36	492.0143	21.0	5.0	140	2746.026	27.5491	11.3236	-1.5449	44.4409	5.0952	3.0644	22	14580	3733.6252	2038.9333	1.3596	0.7425
AKT_PKB activity (Eevee AKT)	AKT_PKB activity (Eevee AKT).CFP channel.1	19700101	CFP channel	1	36	492.0143	21.0	5.0	140	2746.026	27.5491	11.3236	-1.5449	44.4409	5.0952	3.0644	22	14760	3654.2397	1969.6664	1.3307	0.7173
AKT_PKB activity (Eevee AKT)	AKT_PKB activity (Eevee AKT).CFP channel.1	19700101	CFP channel	1	36	492.0143	21.0	5.0	140	2746.026	27.5491	11.3236	-1.5449	44.4409	5.0952	3.0644	22	14940	3661.4045	1925.2887	1.3333	0.7011
AKT_PKB activity (Eevee AKT)	AKT_PKB activity (Eevee AKT).CFP channel.1	19700101	CFP channel	1	36	492.0143	21.0	5.0	140	2746.026	27.5491	11.3236	-1.5449	44.4409	5.0952	3.0644	22	15120	3699.874	1975.6172	1.3474	0.7194
AKT_PKB activity (Eevee AKT)	AKT_PKB activity (Eevee AKT).CFP channel.1	19700101	CFP channel	1	36	492.0143	21.0	5.0	140	2746.026	27.5491	11.3236	-1.5449	44.4409	5.0952	3.0644	22	15300	3809.2085	2065.3647	1.3872	0.7521
AKT_PKB activity (Eevee AKT)	AKT_PKB activity (Eevee AKT).CFP channel.1	19700101	CFP channel	1	36	492.0143	21.0	5.0	140	2746.026	27.5491	11.3236	-1.5449	44.4409	5.0952	3.0644	22	15480	3752.0103	1992.1068	1.3663	0.7255
AKT_PKB activity (Eevee AKT)	AKT_PKB activity (Eevee AKT).CFP channel.1	19700101	CFP channel	1	36	492.0143	21.0	5.0	140	2746.026	27.5491	11.3236	-1.5449	44.4409	5.0952	3.0644	22	15660	3819.9189	2040.8081	1.3911	0.7432
AKT_PKB activity (Eevee AKT)	AKT_PKB activity (Eevee AKT).CFP channel.1	19700101	CFP channel	1	36	492.0143	21.0	5.0	140	2746.026	27.5491	11.3236	-1.5449	44.4409	5.0952	3.0644	22	15840	3813.9453	2085.6848	1.3889	0.7595
AKT_PKB activity (Eevee AKT)	AKT_PKB activity (Eevee AKT).CFP channel.1	19700101	CFP channel	1	36	492.0143	21.0	5.0	140	2746.026	27.5491	11.3236	-1.5449	44.4409	5.0952	3.0644	22	16020	3796.8784	2094.9983	1.3827	0.7629
AKT_PKB activity (Eevee AKT)	AKT_PKB activity (Eevee AKT).CFP channel.1	19700101	CFP channel	1	36	492.0143	21.0	5.0	140	2746.026	27.5491	11.3236	-1.5449	44.4409	5.0952	3.0644	22	16200	3853.7114	2050.8691	1.4034	0.7468
AKT_PKB activity (Eevee AKT)	AKT_PKB activity (Eevee AKT).CFP channel.1	19700101	CFP channel	1	36	492.0143	21.0	5.0	140	2746.026	27.5491	11.3236	-1.5449	44.4409	5.0952	3.0644	22	16380	3688.7585	2025.4128	1.3433	0.7376
AKT_PKB activity (Eevee AKT)	AKT_PKB activity (Eevee AKT).CFP channel.1	19700101	CFP channel	1	36	492.0143	21.0	5.0	140	2746.026	27.5491	11.3236	-1.5449	44.4409	5.0952	3.0644	22	16560	3854.7222	2070.8813	1.4037	0.7541
AKT_PKB activity (Eevee AKT)	AKT_PKB activity (Eevee AKT).CFP channel.1	19700101	CFP channel	1	36	492.0143	21.0	5.0	140	2746.026	27.5491	11.3236	-1.5449	44.4409	5.0952	3.0644	22	16740	3916.5579	2035.2271	1.4263	0.7412
AKT_PKB activity (Eevee AKT)	AKT_PKB activity (Eevee AKT).CFP channel.1	19700101	CFP channel	1	36	492.0143	21.0	5.0	140	2746.026	27.5491	11.3236	-1.5449	44.4409	5.0952	3.0644	22	16920	3960.0508	2051.0569	1.4421	0.7469
AKT_PKB activity (Eevee AKT)	AKT_PKB activity (Eevee AKT).CFP channel.1	19700101	CFP channel	1	36	492.0143	21.0	5.0	140	2746.026	27.5491	11.3236	-1.5449	44.4409	5.0952	3.0644	22	17100	3915.4421	1996.4744	1.4259	0.727
AKT_PKB activity (Eevee AKT)	AKT_PKB activity (Eevee AKT).CFP channel.1	19700101	CFP channel	1	36	492.0143	21.0	5.0	140	2746.026	27.5491	11.3236	-1.5449	44.4409	5.0952	3.0644	22	17280	3831.927	2038.5927	1.3954	0.7424
AKT_PKB activity (Eevee AKT)	AKT_PKB activity (Eevee AKT).CFP channel.1	19700101	CFP channel	1	36	492.0143	21.0	5.0	140	2746.026	27.5491	11.3236	-1.5449	44.4409	5.0952	3.0644	22	17460	3886.7058	1984.9467	1.4154	0.7228
AKT_PKB activity (Eevee AKT)	AKT_PKB activity (Eevee AKT).CFP channel.1	19700101	CFP channel	1	36	492.0143	21.0	5.0	140	2746.026	27.5491	11.3236	-1.5449	44.4409	5.0952	3.0644	22	17640	3852.0569	1940.557	1.4028	0.7067
AKT_PKB activity (Eevee AKT)	AKT_PKB activity (Eevee AKT).CFP channel.1	19700101	CFP channel	1	36	492.0143	21.0	5.0	140	2746.026	27.5491	11.3236	-1.5449	44.4409	5.0952	3.0644	22	17820	3723.3064	1902.6733	1.3559	0.6929
AKT_PKB activity (Eevee AKT)	AKT_PKB activity (Eevee AKT).CFP channel.1	19700101	CFP channel	1	36	492.0143	21.0	5.0	140	2746.026	27.5491	11.3236	-1.5449	44.4409	5.0952	3.0644	22	18000	3749.9187	1923.4819	1.3656	0.7005
AKT_PKB activity (Eevee AKT)	AKT_PKB activity (Eevee AKT).CFP channel.1	19700101	CFP channel	1	36	492.0143	21.0	5.0	140	2746.026	27.5491	11.3236	-1.5449	44.4409	5.0952	3.0644	22	18180	3810.3286	1911.0981	1.3876	0.696
