Experiment.ID	Trace.ID	date	channel	ROI	total.ROI.number	Area	Stimulation.after.frame	Time.for.requelibration	No.of.frames	Baseline	Mean.change	line.Fitted.change	Min.change	Max.change	period	period.SD	No.of.oscillations	time	value	value.SD	norm.value	norm.value.SD
EGFR activity (PicchuEV)	EGFR activity (PicchuEV).CFP channel.1	19700101	CFP channel	1	20	135.9857	21.0	5.0	140	7905.0111	22.1619	3.8469	-2.0618	58.9603	4.75	2.7697	21	180	8486.333	2139.6572	1.0735	0.2707
EGFR activity (PicchuEV)	EGFR activity (PicchuEV).CFP channel.1	19700101	CFP channel	1	20	135.9857	21.0	5.0	140	7905.0111	22.1619	3.8469	-2.0618	58.9603	4.75	2.7697	21	360	8032.1846	2271.0745	1.0161	0.2873
EGFR activity (PicchuEV)	EGFR activity (PicchuEV).CFP channel.1	19700101	CFP channel	1	20	135.9857	21.0	5.0	140	7905.0111	22.1619	3.8469	-2.0618	58.9603	4.75	2.7697	21	540	8130.6738	2331.5847	1.0285	0.295
EGFR activity (PicchuEV)	EGFR activity (PicchuEV).CFP channel.1	19700101	CFP channel	1	20	135.9857	21.0	5.0	140	7905.0111	22.1619	3.8469	-2.0618	58.9603	4.75	2.7697	21	720	7442.1133	2415.0283	0.9414	0.3055
EGFR activity (PicchuEV)	EGFR activity (PicchuEV).CFP channel.1	19700101	CFP channel	1	20	135.9857	21.0	5.0	140	7905.0111	22.1619	3.8469	-2.0618	58.9603	4.75	2.7697	21	900	7982.2554	2581.8167	1.0098	0.3266
EGFR activity (PicchuEV)	EGFR activity (PicchuEV).CFP channel.1	19700101	CFP channel	1	20	135.9857	21.0	5.0	140	7905.0111	22.1619	3.8469	-2.0618	58.9603	4.75	2.7697	21	1080	7661.8867	2384.2366	0.9692	0.3016
EGFR activity (PicchuEV)	EGFR activity (PicchuEV).CFP channel.1	19700101	CFP channel	1	20	135.9857	21.0	5.0	140	7905.0111	22.1619	3.8469	-2.0618	58.9603	4.75	2.7697	21	1260	7816.8726	2589.1416	0.9889	0.3275
EGFR activity (PicchuEV)	EGFR activity (PicchuEV).CFP channel.1	19700101	CFP channel	1	20	135.9857	21.0	5.0	140	7905.0111	22.1619	3.8469	-2.0618	58.9603	4.75	2.7697	21	1440	7237.6738	2569.2646	0.9156	0.325
EGFR activity (PicchuEV)	EGFR activity (PicchuEV).CFP channel.1	19700101	CFP channel	1	20	135.9857	21.0	5.0	140	7905.0111	22.1619	3.8469	-2.0618	58.9603	4.75	2.7697	21	1620	8265.5391	2398.3037	1.0456	0.3034
EGFR activity (PicchuEV)	EGFR activity (PicchuEV).CFP channel.1	19700101	CFP channel	1	20	135.9857	21.0	5.0	140	7905.0111	22.1619	3.8469	-2.0618	58.9603	4.75	2.7697	21	1800	7898.397	2446.0627	0.9992	0.3094
EGFR activity (PicchuEV)	EGFR activity (PicchuEV).CFP channel.1	19700101	CFP channel	1	20	135.9857	21.0	5.0	140	7905.0111	22.1619	3.8469	-2.0618	58.9603	4.75	2.7697	21	1980	7771.8936	2620.437	0.9832	0.3315
EGFR activity (PicchuEV)	EGFR activity (PicchuEV).CFP channel.1	19700101	CFP channel	1	20	135.9857	21.0	5.0	140	7905.0111	22.1619	3.8469	-2.0618	58.9603	4.75	2.7697	21	2160	7989.2271	2357.386	1.0107	0.2982
EGFR activity (PicchuEV)	EGFR activity (PicchuEV).CFP channel.1	19700101	CFP channel	1	20	135.9857	21.0	5.0	140	7905.0111	22.1619	3.8469	-2.0618	58.9603	4.75	2.7697	21	2340	7784.9785	2136.0591	0.9848	0.2702
EGFR activity (PicchuEV)	EGFR activity (PicchuEV).CFP channel.1	19700101	CFP channel	1	20	135.9857	21.0	5.0	140	7905.0111	22.1619	3.8469	-2.0618	58.9603	4.75	2.7697	21	2520	7779.6455	2112.5896	0.9841	0.2672
EGFR activity (PicchuEV)	EGFR activity (PicchuEV).CFP channel.1	19700101	CFP channel	1	20	135.9857	21.0	5.0	140	7905.0111	22.1619	3.8469	-2.0618	58.9603	4.75	2.7697	21	2700	7922.1772	2261.2151	1.0022	0.286
EGFR activity (PicchuEV)	EGFR activity (PicchuEV).CFP channel.1	19700101	CFP channel	1	20	135.9857	21.0	5.0	140	7905.0111	22.1619	3.8469	-2.0618	58.9603	4.75	2.7697	21	2880	7630.8936	1783.1019	0.9653	0.2256
EGFR activity (PicchuEV)	EGFR activity (PicchuEV).CFP channel.1	19700101	CFP channel	1	20	135.9857	21.0	5.0	140	7905.0111	22.1619	3.8469	-2.0618	58.9603	4.75	2.7697	21	3060	7903.8013	2184.0918	0.9998	0.2763
EGFR activity (PicchuEV)	EGFR activity (PicchuEV).CFP channel.1	19700101	CFP channel	1	20	135.9857	21.0	5.0	140	7905.0111	22.1619	3.8469	-2.0618	58.9603	4.75	2.7697	21	3240	8316.2695	2422.2017	1.052	0.3064
EGFR activity (PicchuEV)	EGFR activity (PicchuEV).CFP channel.1	19700101	CFP channel	1	20	135.9857	21.0	5.0	140	7905.0111	22.1619	3.8469	-2.0618	58.9603	4.75	2.7697	21	3420	8041.4253	2260.5896	1.0173	0.286
EGFR activity (PicchuEV)	EGFR activity (PicchuEV).CFP channel.1	19700101	CFP channel	1	20	135.9857	21.0	5.0	140	7905.0111	22.1619	3.8469	-2.0618	58.9603	4.75	2.7697	21	3600	8084.2764	2207.3247	1.0227	0.2792
EGFR activity (PicchuEV)	EGFR activity (PicchuEV).CFP channel.1	19700101	CFP channel	1	20	135.9857	21.0	5.0	140	7905.0111	22.1619	3.8469	-2.0618	58.9603	4.75	2.7697	21	3780	7826.7163	2086.668	0.9901	0.264
EGFR activity (PicchuEV)	EGFR activity (PicchuEV).CFP channel.1	19700101	CFP channel	1	20	135.9857	21.0	5.0	140	7905.0111	22.1619	3.8469	-2.0618	58.9603	4.75	2.7697	21	3960	8135.2622	2286.8752	1.0291	0.2893
EGFR activity (PicchuEV)	EGFR activity (PicchuEV).CFP channel.1	19700101	CFP channel	1	20	135.9857	21.0	5.0	140	7905.0111	22.1619	3.8469	-2.0618	58.9603	4.75	2.7697	21	4140	7754.2056	2210.3982	0.9809	0.2796
EGFR activity (PicchuEV)	EGFR activity (PicchuEV).CFP channel.1	19700101	CFP channel	1	20	135.9857	21.0	5.0	140	7905.0111	22.1619	3.8469	-2.0618	58.9603	4.75	2.7697	21	4320	7432.3618	2678.3154	0.9402	0.3388
EGFR activity (PicchuEV)	EGFR activity (PicchuEV).CFP channel.1	19700101	CFP channel	1	20	135.9857	21.0	5.0	140	7905.0111	22.1619	3.8469	-2.0618	58.9603	4.75	2.7697	21	4500	7958.9434	2906.4668	1.0068	0.3677
EGFR activity (PicchuEV)	EGFR activity (PicchuEV).CFP channel.1	19700101	CFP channel	1	20	135.9857	21.0	5.0	140	7905.0111	22.1619	3.8469	-2.0618	58.9603	4.75	2.7697	21	4680	8081.1284	2953.7239	1.0223	0.3737
EGFR activity (PicchuEV)	EGFR activity (PicchuEV).CFP channel.1	19700101	CFP channel	1	20	135.9857	21.0	5.0	140	7905.0111	22.1619	3.8469	-2.0618	58.9603	4.75	2.7697	21	4860	7771.6948	2897.6938	0.9831	0.3666
EGFR activity (PicchuEV)	EGFR activity (PicchuEV).CFP channel.1	19700101	CFP channel	1	20	135.9857	21.0	5.0	140	7905.0111	22.1619	3.8469	-2.0618	58.9603	4.75	2.7697	21	5040	7750.8936	2875.9417	0.9805	0.3638
EGFR activity (PicchuEV)	EGFR activity (PicchuEV).CFP channel.1	19700101	CFP channel	1	20	135.9857	21.0	5.0	140	7905.0111	22.1619	3.8469	-2.0618	58.9603	4.75	2.7697	21	5220	7796.9292	2387.96	0.9863	0.3021
EGFR activity (PicchuEV)	EGFR activity (PicchuEV).CFP channel.1	19700101	CFP channel	1	20	135.9857	21.0	5.0	140	7905.0111	22.1619	3.8469	-2.0618	58.9603	4.75	2.7697	21	5400	7678.248	2881.1287	0.9713	0.3645
EGFR activity (PicchuEV)	EGFR activity (PicchuEV).CFP channel.1	19700101	CFP channel	1	20	135.9857	21.0	5.0	140	7905.0111	22.1619	3.8469	-2.0618	58.9603	4.75	2.7697	21	5580	8113.3262	3036.4148	1.0264	0.3841
EGFR activity (PicchuEV)	EGFR activity (PicchuEV).CFP channel.1	19700101	CFP channel	1	20	135.9857	21.0	5.0	140	7905.0111	22.1619	3.8469	-2.0618	58.9603	4.75	2.7697	21	5760	7650.4824	2637.4597	0.9678	0.3336
EGFR activity (PicchuEV)	EGFR activity (PicchuEV).CFP channel.1	19700101	CFP channel	1	20	135.9857	21.0	5.0	140	7905.0111	22.1619	3.8469	-2.0618	58.9603	4.75	2.7697	21	5940	8295.0713	3021.2896	1.0493	0.3822
EGFR activity (PicchuEV)	EGFR activity (PicchuEV).CFP channel.1	19700101	CFP channel	1	20	135.9857	21.0	5.0	140	7905.0111	22.1619	3.8469	-2.0618	58.9603	4.75	2.7697	21	6120	7766.3687	2895.4731	0.9825	0.3663
EGFR activity (PicchuEV)	EGFR activity (PicchuEV).CFP channel.1	19700101	CFP channel	1	20	135.9857	21.0	5.0	140	7905.0111	22.1619	3.8469	-2.0618	58.9603	4.75	2.7697	21	6300	7888.7021	3087.3098	0.9979	0.3906
EGFR activity (PicchuEV)	EGFR activity (PicchuEV).CFP channel.1	19700101	CFP channel	1	20	135.9857	21.0	5.0	140	7905.0111	22.1619	3.8469	-2.0618	58.9603	4.75	2.7697	21	6480	7709.5176	2725.0193	0.9753	0.3447
EGFR activity (PicchuEV)	EGFR activity (PicchuEV).CFP channel.1	19700101	CFP channel	1	20	135.9857	21.0	5.0	140	7905.0111	22.1619	3.8469	-2.0618	58.9603	4.75	2.7697	21	6660	8067.6948	3187.8269	1.0206	0.4033
EGFR activity (PicchuEV)	EGFR activity (PicchuEV).CFP channel.1	19700101	CFP channel	1	20	135.9857	21.0	5.0	140	7905.0111	22.1619	3.8469	-2.0618	58.9603	4.75	2.7697	21	6840	8197.8223	3066.1577	1.037	0.3879
EGFR activity (PicchuEV)	EGFR activity (PicchuEV).CFP channel.1	19700101	CFP channel	1	20	135.9857	21.0	5.0	140	7905.0111	22.1619	3.8469	-2.0618	58.9603	4.75	2.7697	21	7020	7605.3828	2800.772	0.9621	0.3543
EGFR activity (PicchuEV)	EGFR activity (PicchuEV).CFP channel.1	19700101	CFP channel	1	20	135.9857	21.0	5.0	140	7905.0111	22.1619	3.8469	-2.0618	58.9603	4.75	2.7697	21	7200	7916.8086	2911.4893	1.0015	0.3683
EGFR activity (PicchuEV)	EGFR activity (PicchuEV).CFP channel.1	19700101	CFP channel	1	20	135.9857	21.0	5.0	140	7905.0111	22.1619	3.8469	-2.0618	58.9603	4.75	2.7697	21	7380	8061.1562	2745.1948	1.0198	0.3473
EGFR activity (PicchuEV)	EGFR activity (PicchuEV).CFP channel.1	19700101	CFP channel	1	20	135.9857	21.0	5.0	140	7905.0111	22.1619	3.8469	-2.0618	58.9603	4.75	2.7697	21	7560	7868.1772	2737.9126	0.9953	0.3464
EGFR activity (PicchuEV)	EGFR activity (PicchuEV).CFP channel.1	19700101	CFP channel	1	20	135.9857	21.0	5.0	140	7905.0111	22.1619	3.8469	-2.0618	58.9603	4.75	2.7697	21	7740	8161.4043	3158.2661	1.0324	0.3995
EGFR activity (PicchuEV)	EGFR activity (PicchuEV).CFP channel.1	19700101	CFP channel	1	20	135.9857	21.0	5.0	140	7905.0111	22.1619	3.8469	-2.0618	58.9603	4.75	2.7697	21	7920	8018.709	3071.158	1.0144	0.3885
EGFR activity (PicchuEV)	EGFR activity (PicchuEV).CFP channel.1	19700101	CFP channel	1	20	135.9857	21.0	5.0	140	7905.0111	22.1619	3.8469	-2.0618	58.9603	4.75	2.7697	21	8100	8169.8154	2768.6965	1.0335	0.3502
EGFR activity (PicchuEV)	EGFR activity (PicchuEV).CFP channel.1	19700101	CFP channel	1	20	135.9857	21.0	5.0	140	7905.0111	22.1619	3.8469	-2.0618	58.9603	4.75	2.7697	21	8280	8202.0635	2943.907	1.0376	0.3724
EGFR activity (PicchuEV)	EGFR activity (PicchuEV).CFP channel.1	19700101	CFP channel	1	20	135.9857	21.0	5.0	140	7905.0111	22.1619	3.8469	-2.0618	58.9603	4.75	2.7697	21	8460	8588.2627	3191.4021	1.0864	0.4037
EGFR activity (PicchuEV)	EGFR activity (PicchuEV).CFP channel.1	19700101	CFP channel	1	20	135.9857	21.0	5.0	140	7905.0111	22.1619	3.8469	-2.0618	58.9603	4.75	2.7697	21	8640	8424.3477	3243.5986	1.0657	0.4103
EGFR activity (PicchuEV)	EGFR activity (PicchuEV).CFP channel.1	19700101	CFP channel	1	20	135.9857	21.0	5.0	140	7905.0111	22.1619	3.8469	-2.0618	58.9603	4.75	2.7697	21	8820	8367.3896	3089.9622	1.0585	0.3909
EGFR activity (PicchuEV)	EGFR activity (PicchuEV).CFP channel.1	19700101	CFP channel	1	20	135.9857	21.0	5.0	140	7905.0111	22.1619	3.8469	-2.0618	58.9603	4.75	2.7697	21	9000	8571.7783	3160.5107	1.0843	0.3998
EGFR activity (PicchuEV)	EGFR activity (PicchuEV).CFP channel.1	19700101	CFP channel	1	20	135.9857	21.0	5.0	140	7905.0111	22.1619	3.8469	-2.0618	58.9603	4.75	2.7697	21	9180	8928.0283	3571.103	1.1294	0.4518
EGFR activity (PicchuEV)	EGFR activity (PicchuEV).CFP channel.1	19700101	CFP channel	1	20	135.9857	21.0	5.0	140	7905.0111	22.1619	3.8469	-2.0618	58.9603	4.75	2.7697	21	9360	8903.582	3494.3809	1.1263	0.442
EGFR activity (PicchuEV)	EGFR activity (PicchuEV).CFP channel.1	19700101	CFP channel	1	20	135.9857	21.0	5.0	140	7905.0111	22.1619	3.8469	-2.0618	58.9603	4.75	2.7697	21	9540	8966.0859	3955.9958	1.1342	0.5004
EGFR activity (PicchuEV)	EGFR activity (PicchuEV).CFP channel.1	19700101	CFP channel	1	20	135.9857	21.0	5.0	140	7905.0111	22.1619	3.8469	-2.0618	58.9603	4.75	2.7697	21	9720	8978.3613	4050.8093	1.1358	0.5124
EGFR activity (PicchuEV)	EGFR activity (PicchuEV).CFP channel.1	19700101	CFP channel	1	20	135.9857	21.0	5.0	140	7905.0111	22.1619	3.8469	-2.0618	58.9603	4.75	2.7697	21	9900	9310.3926	4073.8875	1.1778	0.5154
EGFR activity (PicchuEV)	EGFR activity (PicchuEV).CFP channel.1	19700101	CFP channel	1	20	135.9857	21.0	5.0	140	7905.0111	22.1619	3.8469	-2.0618	58.9603	4.75	2.7697	21	10080	9326.2266	4182.3252	1.1798	0.5291
EGFR activity (PicchuEV)	EGFR activity (PicchuEV).CFP channel.1	19700101	CFP channel	1	20	135.9857	21.0	5.0	140	7905.0111	22.1619	3.8469	-2.0618	58.9603	4.75	2.7697	21	10260	9085.2998	4167.3481	1.1493	0.5272
EGFR activity (PicchuEV)	EGFR activity (PicchuEV).CFP channel.1	19700101	CFP channel	1	20	135.9857	21.0	5.0	140	7905.0111	22.1619	3.8469	-2.0618	58.9603	4.75	2.7697	21	10440	9302.957	4388.499	1.1768	0.5552
EGFR activity (PicchuEV)	EGFR activity (PicchuEV).CFP channel.1	19700101	CFP channel	1	20	135.9857	21.0	5.0	140	7905.0111	22.1619	3.8469	-2.0618	58.9603	4.75	2.7697	21	10620	9362.9219	4443.9507	1.1844	0.5622
EGFR activity (PicchuEV)	EGFR activity (PicchuEV).CFP channel.1	19700101	CFP channel	1	20	135.9857	21.0	5.0	140	7905.0111	22.1619	3.8469	-2.0618	58.9603	4.75	2.7697	21	10800	9426.9854	4618.9834	1.1925	0.5843
EGFR activity (PicchuEV)	EGFR activity (PicchuEV).CFP channel.1	19700101	CFP channel	1	20	135.9857	21.0	5.0	140	7905.0111	22.1619	3.8469	-2.0618	58.9603	4.75	2.7697	21	10980	9330.7021	4814.0942	1.1804	0.609
EGFR activity (PicchuEV)	EGFR activity (PicchuEV).CFP channel.1	19700101	CFP channel	1	20	135.9857	21.0	5.0	140	7905.0111	22.1619	3.8469	-2.0618	58.9603	4.75	2.7697	21	11160	9812.0566	4958.5903	1.2412	0.6273
EGFR activity (PicchuEV)	EGFR activity (PicchuEV).CFP channel.1	19700101	CFP channel	1	20	135.9857	21.0	5.0	140	7905.0111	22.1619	3.8469	-2.0618	58.9603	4.75	2.7697	21	11340	9796.5615	4590.4341	1.2393	0.5807
EGFR activity (PicchuEV)	EGFR activity (PicchuEV).CFP channel.1	19700101	CFP channel	1	20	135.9857	21.0	5.0	140	7905.0111	22.1619	3.8469	-2.0618	58.9603	4.75	2.7697	21	11520	9784.4756	4749.6021	1.2378	0.6008
EGFR activity (PicchuEV)	EGFR activity (PicchuEV).CFP channel.1	19700101	CFP channel	1	20	135.9857	21.0	5.0	140	7905.0111	22.1619	3.8469	-2.0618	58.9603	4.75	2.7697	21	11700	9755.8086	4822.5312	1.2341	0.6101
EGFR activity (PicchuEV)	EGFR activity (PicchuEV).CFP channel.1	19700101	CFP channel	1	20	135.9857	21.0	5.0	140	7905.0111	22.1619	3.8469	-2.0618	58.9603	4.75	2.7697	21	11880	10193.374	5021.4253	1.2895	0.6352
EGFR activity (PicchuEV)	EGFR activity (PicchuEV).CFP channel.1	19700101	CFP channel	1	20	135.9857	21.0	5.0	140	7905.0111	22.1619	3.8469	-2.0618	58.9603	4.75	2.7697	21	12060	9398.3545	4985.4976	1.1889	0.6307
EGFR activity (PicchuEV)	EGFR activity (PicchuEV).CFP channel.1	19700101	CFP channel	1	20	135.9857	21.0	5.0	140	7905.0111	22.1619	3.8469	-2.0618	58.9603	4.75	2.7697	21	12240	9392.7871	4823.6245	1.1882	0.6102
EGFR activity (PicchuEV)	EGFR activity (PicchuEV).CFP channel.1	19700101	CFP channel	1	20	135.9857	21.0	5.0	140	7905.0111	22.1619	3.8469	-2.0618	58.9603	4.75	2.7697	21	12420	9399.9785	4919.0127	1.1891	0.6223
EGFR activity (PicchuEV)	EGFR activity (PicchuEV).CFP channel.1	19700101	CFP channel	1	20	135.9857	21.0	5.0	140	7905.0111	22.1619	3.8469	-2.0618	58.9603	4.75	2.7697	21	12600	9455.2832	5138.272	1.1961	0.65
EGFR activity (PicchuEV)	EGFR activity (PicchuEV).CFP channel.1	19700101	CFP channel	1	20	135.9857	21.0	5.0	140	7905.0111	22.1619	3.8469	-2.0618	58.9603	4.75	2.7697	21	12780	9276.6904	5069.6313	1.1735	0.6413
EGFR activity (PicchuEV)	EGFR activity (PicchuEV).CFP channel.1	19700101	CFP channel	1	20	135.9857	21.0	5.0	140	7905.0111	22.1619	3.8469	-2.0618	58.9603	4.75	2.7697	21	12960	9500.0723	5079.959	1.2018	0.6426
EGFR activity (PicchuEV)	EGFR activity (PicchuEV).CFP channel.1	19700101	CFP channel	1	20	135.9857	21.0	5.0	140	7905.0111	22.1619	3.8469	-2.0618	58.9603	4.75	2.7697	21	13140	9256.2822	5113.145	1.1709	0.6468
EGFR activity (PicchuEV)	EGFR activity (PicchuEV).CFP channel.1	19700101	CFP channel	1	20	135.9857	21.0	5.0	140	7905.0111	22.1619	3.8469	-2.0618	58.9603	4.75	2.7697	21	13320	9543.6621	5046.7275	1.2073	0.6384
EGFR activity (PicchuEV)	EGFR activity (PicchuEV).CFP channel.1	19700101	CFP channel	1	20	135.9857	21.0	5.0	140	7905.0111	22.1619	3.8469	-2.0618	58.9603	4.75	2.7697	21	13500	9640.1836	5169.75	1.2195	0.654
EGFR activity (PicchuEV)	EGFR activity (PicchuEV).CFP channel.1	19700101	CFP channel	1	20	135.9857	21.0	5.0	140	7905.0111	22.1619	3.8469	-2.0618	58.9603	4.75	2.7697	21	13680	9581.3506	5056.9453	1.2121	0.6397
EGFR activity (PicchuEV)	EGFR activity (PicchuEV).CFP channel.1	19700101	CFP channel	1	20	135.9857	21.0	5.0	140	7905.0111	22.1619	3.8469	-2.0618	58.9603	4.75	2.7697	21	13860	9307.3525	5096.0469	1.1774	0.6447
EGFR activity (PicchuEV)	EGFR activity (PicchuEV).CFP channel.1	19700101	CFP channel	1	20	135.9857	21.0	5.0	140	7905.0111	22.1619	3.8469	-2.0618	58.9603	4.75	2.7697	21	14040	9483.248	5237.1221	1.1997	0.6625
EGFR activity (PicchuEV)	EGFR activity (PicchuEV).CFP channel.1	19700101	CFP channel	1	20	135.9857	21.0	5.0	140	7905.0111	22.1619	3.8469	-2.0618	58.9603	4.75	2.7697	21	14220	9297.2588	5072.2529	1.1761	0.6417
EGFR activity (PicchuEV)	EGFR activity (PicchuEV).CFP channel.1	19700101	CFP channel	1	20	135.9857	21.0	5.0	140	7905.0111	22.1619	3.8469	-2.0618	58.9603	4.75	2.7697	21	14400	9377.7354	5288.7847	1.1863	0.669
EGFR activity (PicchuEV)	EGFR activity (PicchuEV).CFP channel.1	19700101	CFP channel	1	20	135.9857	21.0	5.0	140	7905.0111	22.1619	3.8469	-2.0618	58.9603	4.75	2.7697	21	14580	8894.2354	5062.0098	1.1251	0.6404
EGFR activity (PicchuEV)	EGFR activity (PicchuEV).CFP channel.1	19700101	CFP channel	1	20	135.9857	21.0	5.0	140	7905.0111	22.1619	3.8469	-2.0618	58.9603	4.75	2.7697	21	14760	9268.7314	5111.2563	1.1725	0.6466
EGFR activity (PicchuEV)	EGFR activity (PicchuEV).CFP channel.1	19700101	CFP channel	1	20	135.9857	21.0	5.0	140	7905.0111	22.1619	3.8469	-2.0618	58.9603	4.75	2.7697	21	14940	9256.207	5158.415	1.1709	0.6526
EGFR activity (PicchuEV)	EGFR activity (PicchuEV).CFP channel.1	19700101	CFP channel	1	20	135.9857	21.0	5.0	140	7905.0111	22.1619	3.8469	-2.0618	58.9603	4.75	2.7697	21	15120	9377.7061	5249.2114	1.1863	0.664
EGFR activity (PicchuEV)	EGFR activity (PicchuEV).CFP channel.1	19700101	CFP channel	1	20	135.9857	21.0	5.0	140	7905.0111	22.1619	3.8469	-2.0618	58.9603	4.75	2.7697	21	15300	9406.1328	5244.9658	1.1899	0.6635
EGFR activity (PicchuEV)	EGFR activity (PicchuEV).CFP channel.1	19700101	CFP channel	1	20	135.9857	21.0	5.0	140	7905.0111	22.1619	3.8469	-2.0618	58.9603	4.75	2.7697	21	15480	9629.1875	5234.8628	1.2181	0.6622
EGFR activity (PicchuEV)	EGFR activity (PicchuEV).CFP channel.1	19700101	CFP channel	1	20	135.9857	21.0	5.0	140	7905.0111	22.1619	3.8469	-2.0618	58.9603	4.75	2.7697	21	15660	9609.9111	5585.5225	1.2157	0.7066
EGFR activity (PicchuEV)	EGFR activity (PicchuEV).CFP channel.1	19700101	CFP channel	1	20	135.9857	21.0	5.0	140	7905.0111	22.1619	3.8469	-2.0618	58.9603	4.75	2.7697	21	15840	9794.4404	5618.3403	1.239	0.7107
EGFR activity (PicchuEV)	EGFR activity (PicchuEV).CFP channel.1	19700101	CFP channel	1	20	135.9857	21.0	5.0	140	7905.0111	22.1619	3.8469	-2.0618	58.9603	4.75	2.7697	21	16020	9925.9189	5615.9873	1.2556	0.7104
EGFR activity (PicchuEV)	EGFR activity (PicchuEV).CFP channel.1	19700101	CFP channel	1	20	135.9857	21.0	5.0	140	7905.0111	22.1619	3.8469	-2.0618	58.9603	4.75	2.7697	21	16200	10084.3232	5682.4424	1.2757	0.7188
EGFR activity (PicchuEV)	EGFR activity (PicchuEV).CFP channel.1	19700101	CFP channel	1	20	135.9857	21.0	5.0	140	7905.0111	22.1619	3.8469	-2.0618	58.9603	4.75	2.7697	21	16380	9834.2988	5842.5391	1.2441	0.7391
EGFR activity (PicchuEV)	EGFR activity (PicchuEV).CFP channel.1	19700101	CFP channel	1	20	135.9857	21.0	5.0	140	7905.0111	22.1619	3.8469	-2.0618	58.9603	4.75	2.7697	21	16560	10500.415	5959.9629	1.3283	0.7539
EGFR activity (PicchuEV)	EGFR activity (PicchuEV).CFP channel.1	19700101	CFP channel	1	20	135.9857	21.0	5.0	140	7905.0111	22.1619	3.8469	-2.0618	58.9603	4.75	2.7697	21	16740	10333.7207	6083.104	1.3072	0.7695
EGFR activity (PicchuEV)	EGFR activity (PicchuEV).CFP channel.1	19700101	CFP channel	1	20	135.9857	21.0	5.0	140	7905.0111	22.1619	3.8469	-2.0618	58.9603	4.75	2.7697	21	16920	10368.5547	6249.981	1.3116	0.7906
EGFR activity (PicchuEV)	EGFR activity (PicchuEV).CFP channel.1	19700101	CFP channel	1	20	135.9857	21.0	5.0	140	7905.0111	22.1619	3.8469	-2.0618	58.9603	4.75	2.7697	21	17100	10708.3281	6109.5806	1.3546	0.7729
EGFR activity (PicchuEV)	EGFR activity (PicchuEV).CFP channel.1	19700101	CFP channel	1	20	135.9857	21.0	5.0	140	7905.0111	22.1619	3.8469	-2.0618	58.9603	4.75	2.7697	21	17280	10504.4268	6419.6079	1.3288	0.8121
EGFR activity (PicchuEV)	EGFR activity (PicchuEV).CFP channel.1	19700101	CFP channel	1	20	135.9857	21.0	5.0	140	7905.0111	22.1619	3.8469	-2.0618	58.9603	4.75	2.7697	21	17460	10514.835	6282.8535	1.3301	0.7948
EGFR activity (PicchuEV)	EGFR activity (PicchuEV).CFP channel.1	19700101	CFP channel	1	20	135.9857	21.0	5.0	140	7905.0111	22.1619	3.8469	-2.0618	58.9603	4.75	2.7697	21	17640	11251.0684	6523.7124	1.4233	0.8253
EGFR activity (PicchuEV)	EGFR activity (PicchuEV).CFP channel.1	19700101	CFP channel	1	20	135.9857	21.0	5.0	140	7905.0111	22.1619	3.8469	-2.0618	58.9603	4.75	2.7697	21	17820	10917.0596	6604.2373	1.381	0.8354
EGFR activity (PicchuEV)	EGFR activity (PicchuEV).CFP channel.1	19700101	CFP channel	1	20	135.9857	21.0	5.0	140	7905.0111	22.1619	3.8469	-2.0618	58.9603	4.75	2.7697	21	18000	10826.8594	6883.6196	1.3696	0.8708
EGFR activity (PicchuEV)	EGFR activity (PicchuEV).CFP channel.1	19700101	CFP channel	1	20	135.9857	21.0	5.0	140	7905.0111	22.1619	3.8469	-2.0618	58.9603	4.75	2.7697	21	18180	10969.6416	6801.5566	1.3877	0.8604
EGFR activity (PicchuEV)	EGFR activity (PicchuEV).CFP channel.1	19700101	CFP channel	1	20	135.9857	21.0	5.0	140	7905.0111	22.1619	3.8469	-2.0618	58.9603	4.75	2.7697	21	18360	10981.9697	6717.7231	1.3892	0.8498
EGFR activity (PicchuEV)	EGFR activity (PicchuEV).CFP channel.1	19700101	CFP channel	1	20	135.9857	21.0	5.0	140	7905.0111	22.1619	3.8469	-2.0618	58.9603	4.75	2.7697	21	18540	11045.7607	6946.6738	1.3973	0.8788
EGFR activity (PicchuEV)	EGFR activity (PicchuEV).CFP channel.1	19700101	CFP channel	1	20	135.9857	21.0	5.0	140	7905.0111	22.1619	3.8469	-2.0618	58.9603	4.75	2.7697	21	18720	11432.0146	7030.8564	1.4462	0.8894
EGFR activity (PicchuEV)	EGFR activity (PicchuEV).CFP channel.1	19700101	CFP channel	1	20	135.9857	21.0	5.0	140	7905.0111	22.1619	3.8469	-2.0618	58.9603	4.75	2.7697	21	18900	11324.3896	7314.1528	1.4326	0.9253
EGFR activity (PicchuEV)	EGFR activity (PicchuEV).CFP channel.1	19700101	CFP channel	1	20	135.9857	21.0	5.0	140	7905.0111	22.1619	3.8469	-2.0618	58.9603	4.75	2.7697	21	19080	11370.8428	7645.1333	1.4384	0.9671
EGFR activity (PicchuEV)	EGFR activity (PicchuEV).CFP channel.1	19700101	CFP channel	1	20	135.9857	21.0	5.0	140	7905.0111	22.1619	3.8469	-2.0618	58.9603	4.75	2.7697	21	19260	11666.6621	7551.0454	1.4759	0.9552
