Experiment.ID	Trace.ID	date	channel	ROI	total.ROI.number	Area	Stimulation.after.frame	Time.for.requelibration	No.of.frames	Baseline	Mean.change	line.Fitted.change	Min.change	Max.change	period	period.SD	No.of.oscillations	time	value	value.SD	norm.value	norm.value.SD
Src activity (Src cytosol)	Src activity (Src cytosol).CFP channel.1	19700101	CFP channel	1	24	379.5071	21.0	5.0	140	2261.2689	69.8561	-28.2212	5.3343	189.5746	5.6316	5.7947	20	180	2336.8315	790.5803	1.0334	0.3496
Src activity (Src cytosol)	Src activity (Src cytosol).CFP channel.1	19700101	CFP channel	1	24	379.5071	21.0	5.0	140	2261.2689	69.8561	-28.2212	5.3343	189.5746	5.6316	5.7947	20	360	2329.4612	754.1644	1.0302	0.3335
Src activity (Src cytosol)	Src activity (Src cytosol).CFP channel.1	19700101	CFP channel	1	24	379.5071	21.0	5.0	140	2261.2689	69.8561	-28.2212	5.3343	189.5746	5.6316	5.7947	20	540	2297.855	659.4287	1.0162	0.2916
Src activity (Src cytosol)	Src activity (Src cytosol).CFP channel.1	19700101	CFP channel	1	24	379.5071	21.0	5.0	140	2261.2689	69.8561	-28.2212	5.3343	189.5746	5.6316	5.7947	20	720	2164.1968	717.6174	0.9571	0.3174
Src activity (Src cytosol)	Src activity (Src cytosol).CFP channel.1	19700101	CFP channel	1	24	379.5071	21.0	5.0	140	2261.2689	69.8561	-28.2212	5.3343	189.5746	5.6316	5.7947	20	900	2110.031	653.0837	0.9331	0.2888
Src activity (Src cytosol)	Src activity (Src cytosol).CFP channel.1	19700101	CFP channel	1	24	379.5071	21.0	5.0	140	2261.2689	69.8561	-28.2212	5.3343	189.5746	5.6316	5.7947	20	1080	2245.6501	669.4826	0.9931	0.2961
Src activity (Src cytosol)	Src activity (Src cytosol).CFP channel.1	19700101	CFP channel	1	24	379.5071	21.0	5.0	140	2261.2689	69.8561	-28.2212	5.3343	189.5746	5.6316	5.7947	20	1260	2312.5364	755.9733	1.0227	0.3343
Src activity (Src cytosol)	Src activity (Src cytosol).CFP channel.1	19700101	CFP channel	1	24	379.5071	21.0	5.0	140	2261.2689	69.8561	-28.2212	5.3343	189.5746	5.6316	5.7947	20	1440	2203.4326	668.3176	0.9744	0.2955
Src activity (Src cytosol)	Src activity (Src cytosol).CFP channel.1	19700101	CFP channel	1	24	379.5071	21.0	5.0	140	2261.2689	69.8561	-28.2212	5.3343	189.5746	5.6316	5.7947	20	1620	2391.8652	717.8451	1.0578	0.3175
Src activity (Src cytosol)	Src activity (Src cytosol).CFP channel.1	19700101	CFP channel	1	24	379.5071	21.0	5.0	140	2261.2689	69.8561	-28.2212	5.3343	189.5746	5.6316	5.7947	20	1800	2243.4819	707.3632	0.9921	0.3128
Src activity (Src cytosol)	Src activity (Src cytosol).CFP channel.1	19700101	CFP channel	1	24	379.5071	21.0	5.0	140	2261.2689	69.8561	-28.2212	5.3343	189.5746	5.6316	5.7947	20	1980	2290.6321	693.3263	1.013	0.3066
Src activity (Src cytosol)	Src activity (Src cytosol).CFP channel.1	19700101	CFP channel	1	24	379.5071	21.0	5.0	140	2261.2689	69.8561	-28.2212	5.3343	189.5746	5.6316	5.7947	20	2160	2345.9714	702.4984	1.0375	0.3107
Src activity (Src cytosol)	Src activity (Src cytosol).CFP channel.1	19700101	CFP channel	1	24	379.5071	21.0	5.0	140	2261.2689	69.8561	-28.2212	5.3343	189.5746	5.6316	5.7947	20	2340	2149.7668	689.4659	0.9507	0.3049
Src activity (Src cytosol)	Src activity (Src cytosol).CFP channel.1	19700101	CFP channel	1	24	379.5071	21.0	5.0	140	2261.2689	69.8561	-28.2212	5.3343	189.5746	5.6316	5.7947	20	2520	2214.9973	633.5268	0.9795	0.2802
Src activity (Src cytosol)	Src activity (Src cytosol).CFP channel.1	19700101	CFP channel	1	24	379.5071	21.0	5.0	140	2261.2689	69.8561	-28.2212	5.3343	189.5746	5.6316	5.7947	20	2700	2198.7695	609.4668	0.9724	0.2695
Src activity (Src cytosol)	Src activity (Src cytosol).CFP channel.1	19700101	CFP channel	1	24	379.5071	21.0	5.0	140	2261.2689	69.8561	-28.2212	5.3343	189.5746	5.6316	5.7947	20	2880	2287.842	642.1436	1.0118	0.284
Src activity (Src cytosol)	Src activity (Src cytosol).CFP channel.1	19700101	CFP channel	1	24	379.5071	21.0	5.0	140	2261.2689	69.8561	-28.2212	5.3343	189.5746	5.6316	5.7947	20	3060	2276.7566	670.7126	1.0068	0.2966
Src activity (Src cytosol)	Src activity (Src cytosol).CFP channel.1	19700101	CFP channel	1	24	379.5071	21.0	5.0	140	2261.2689	69.8561	-28.2212	5.3343	189.5746	5.6316	5.7947	20	3240	2250.2046	660.9558	0.9951	0.2923
Src activity (Src cytosol)	Src activity (Src cytosol).CFP channel.1	19700101	CFP channel	1	24	379.5071	21.0	5.0	140	2261.2689	69.8561	-28.2212	5.3343	189.5746	5.6316	5.7947	20	3420	2360.5286	735.0181	1.0439	0.325
Src activity (Src cytosol)	Src activity (Src cytosol).CFP channel.1	19700101	CFP channel	1	24	379.5071	21.0	5.0	140	2261.2689	69.8561	-28.2212	5.3343	189.5746	5.6316	5.7947	20	3600	2257.5596	758.9746	0.9984	0.3356
Src activity (Src cytosol)	Src activity (Src cytosol).CFP channel.1	19700101	CFP channel	1	24	379.5071	21.0	5.0	140	2261.2689	69.8561	-28.2212	5.3343	189.5746	5.6316	5.7947	20	3780	2218.2771	671.8842	0.981	0.2971
Src activity (Src cytosol)	Src activity (Src cytosol).CFP channel.1	19700101	CFP channel	1	24	379.5071	21.0	5.0	140	2261.2689	69.8561	-28.2212	5.3343	189.5746	5.6316	5.7947	20	3960	2422.2747	700.0774	1.0712	0.3096
Src activity (Src cytosol)	Src activity (Src cytosol).CFP channel.1	19700101	CFP channel	1	24	379.5071	21.0	5.0	140	2261.2689	69.8561	-28.2212	5.3343	189.5746	5.6316	5.7947	20	4140	2499.2124	619.8397	1.1052	0.2741
Src activity (Src cytosol)	Src activity (Src cytosol).CFP channel.1	19700101	CFP channel	1	24	379.5071	21.0	5.0	140	2261.2689	69.8561	-28.2212	5.3343	189.5746	5.6316	5.7947	20	4320	2403.1787	682.3176	1.0628	0.3017
Src activity (Src cytosol)	Src activity (Src cytosol).CFP channel.1	19700101	CFP channel	1	24	379.5071	21.0	5.0	140	2261.2689	69.8561	-28.2212	5.3343	189.5746	5.6316	5.7947	20	4500	2511.6995	706.8528	1.1107	0.3126
Src activity (Src cytosol)	Src activity (Src cytosol).CFP channel.1	19700101	CFP channel	1	24	379.5071	21.0	5.0	140	2261.2689	69.8561	-28.2212	5.3343	189.5746	5.6316	5.7947	20	4680	2498.7747	761.171	1.105	0.3366
Src activity (Src cytosol)	Src activity (Src cytosol).CFP channel.1	19700101	CFP channel	1	24	379.5071	21.0	5.0	140	2261.2689	69.8561	-28.2212	5.3343	189.5746	5.6316	5.7947	20	4860	2473.8342	752.4463	1.094	0.3328
Src activity (Src cytosol)	Src activity (Src cytosol).CFP channel.1	19700101	CFP channel	1	24	379.5071	21.0	5.0	140	2261.2689	69.8561	-28.2212	5.3343	189.5746	5.6316	5.7947	20	5040	2406.1787	794.7252	1.0641	0.3515
Src activity (Src cytosol)	Src activity (Src cytosol).CFP channel.1	19700101	CFP channel	1	24	379.5071	21.0	5.0	140	2261.2689	69.8561	-28.2212	5.3343	189.5746	5.6316	5.7947	20	5220	2363.3887	735.6095	1.0452	0.3253
Src activity (Src cytosol)	Src activity (Src cytosol).CFP channel.1	19700101	CFP channel	1	24	379.5071	21.0	5.0	140	2261.2689	69.8561	-28.2212	5.3343	189.5746	5.6316	5.7947	20	5400	2474.71	803.8857	1.0944	0.3555
Src activity (Src cytosol)	Src activity (Src cytosol).CFP channel.1	19700101	CFP channel	1	24	379.5071	21.0	5.0	140	2261.2689	69.8561	-28.2212	5.3343	189.5746	5.6316	5.7947	20	5580	2534.3679	780.3811	1.1208	0.3451
Src activity (Src cytosol)	Src activity (Src cytosol).CFP channel.1	19700101	CFP channel	1	24	379.5071	21.0	5.0	140	2261.2689	69.8561	-28.2212	5.3343	189.5746	5.6316	5.7947	20	5760	2337.469	707.0488	1.0337	0.3127
Src activity (Src cytosol)	Src activity (Src cytosol).CFP channel.1	19700101	CFP channel	1	24	379.5071	21.0	5.0	140	2261.2689	69.8561	-28.2212	5.3343	189.5746	5.6316	5.7947	20	5940	2405.5984	821.0089	1.0638	0.3631
Src activity (Src cytosol)	Src activity (Src cytosol).CFP channel.1	19700101	CFP channel	1	24	379.5071	21.0	5.0	140	2261.2689	69.8561	-28.2212	5.3343	189.5746	5.6316	5.7947	20	6120	2402.6089	802.6431	1.0625	0.355
Src activity (Src cytosol)	Src activity (Src cytosol).CFP channel.1	19700101	CFP channel	1	24	379.5071	21.0	5.0	140	2261.2689	69.8561	-28.2212	5.3343	189.5746	5.6316	5.7947	20	6300	2447.6892	832.1173	1.0824	0.368
Src activity (Src cytosol)	Src activity (Src cytosol).CFP channel.1	19700101	CFP channel	1	24	379.5071	21.0	5.0	140	2261.2689	69.8561	-28.2212	5.3343	189.5746	5.6316	5.7947	20	6480	2481.158	812.2655	1.0972	0.3592
Src activity (Src cytosol)	Src activity (Src cytosol).CFP channel.1	19700101	CFP channel	1	24	379.5071	21.0	5.0	140	2261.2689	69.8561	-28.2212	5.3343	189.5746	5.6316	5.7947	20	6660	2500.1736	875.3139	1.1057	0.3871
Src activity (Src cytosol)	Src activity (Src cytosol).CFP channel.1	19700101	CFP channel	1	24	379.5071	21.0	5.0	140	2261.2689	69.8561	-28.2212	5.3343	189.5746	5.6316	5.7947	20	6840	2468.3965	759.9799	1.0916	0.3361
Src activity (Src cytosol)	Src activity (Src cytosol).CFP channel.1	19700101	CFP channel	1	24	379.5071	21.0	5.0	140	2261.2689	69.8561	-28.2212	5.3343	189.5746	5.6316	5.7947	20	7020	2400.1062	792.658	1.0614	0.3505
Src activity (Src cytosol)	Src activity (Src cytosol).CFP channel.1	19700101	CFP channel	1	24	379.5071	21.0	5.0	140	2261.2689	69.8561	-28.2212	5.3343	189.5746	5.6316	5.7947	20	7200	2428.1167	753.34	1.0738	0.3331
Src activity (Src cytosol)	Src activity (Src cytosol).CFP channel.1	19700101	CFP channel	1	24	379.5071	21.0	5.0	140	2261.2689	69.8561	-28.2212	5.3343	189.5746	5.6316	5.7947	20	7380	2492.1917	739.9229	1.1021	0.3272
Src activity (Src cytosol)	Src activity (Src cytosol).CFP channel.1	19700101	CFP channel	1	24	379.5071	21.0	5.0	140	2261.2689	69.8561	-28.2212	5.3343	189.5746	5.6316	5.7947	20	7560	2406.1296	719.7296	1.0641	0.3183
Src activity (Src cytosol)	Src activity (Src cytosol).CFP channel.1	19700101	CFP channel	1	24	379.5071	21.0	5.0	140	2261.2689	69.8561	-28.2212	5.3343	189.5746	5.6316	5.7947	20	7740	2437.9844	799.4487	1.0781	0.3535
Src activity (Src cytosol)	Src activity (Src cytosol).CFP channel.1	19700101	CFP channel	1	24	379.5071	21.0	5.0	140	2261.2689	69.8561	-28.2212	5.3343	189.5746	5.6316	5.7947	20	7920	2522.4792	821.2654	1.1155	0.3632
Src activity (Src cytosol)	Src activity (Src cytosol).CFP channel.1	19700101	CFP channel	1	24	379.5071	21.0	5.0	140	2261.2689	69.8561	-28.2212	5.3343	189.5746	5.6316	5.7947	20	8100	2468.5623	851.7922	1.0917	0.3767
Src activity (Src cytosol)	Src activity (Src cytosol).CFP channel.1	19700101	CFP channel	1	24	379.5071	21.0	5.0	140	2261.2689	69.8561	-28.2212	5.3343	189.5746	5.6316	5.7947	20	8280	2526.9871	798.9083	1.1175	0.3533
Src activity (Src cytosol)	Src activity (Src cytosol).CFP channel.1	19700101	CFP channel	1	24	379.5071	21.0	5.0	140	2261.2689	69.8561	-28.2212	5.3343	189.5746	5.6316	5.7947	20	8460	2558.158	891.8132	1.1313	0.3944
Src activity (Src cytosol)	Src activity (Src cytosol).CFP channel.1	19700101	CFP channel	1	24	379.5071	21.0	5.0	140	2261.2689	69.8561	-28.2212	5.3343	189.5746	5.6316	5.7947	20	8640	2630.5569	840.9092	1.1633	0.3719
Src activity (Src cytosol)	Src activity (Src cytosol).CFP channel.1	19700101	CFP channel	1	24	379.5071	21.0	5.0	140	2261.2689	69.8561	-28.2212	5.3343	189.5746	5.6316	5.7947	20	8820	2546.7864	933.5486	1.1263	0.4128
Src activity (Src cytosol)	Src activity (Src cytosol).CFP channel.1	19700101	CFP channel	1	24	379.5071	21.0	5.0	140	2261.2689	69.8561	-28.2212	5.3343	189.5746	5.6316	5.7947	20	9000	2675.8621	1016.5835	1.1833	0.4496
Src activity (Src cytosol)	Src activity (Src cytosol).CFP channel.1	19700101	CFP channel	1	24	379.5071	21.0	5.0	140	2261.2689	69.8561	-28.2212	5.3343	189.5746	5.6316	5.7947	20	9180	2646.5312	889.8376	1.1704	0.3935
Src activity (Src cytosol)	Src activity (Src cytosol).CFP channel.1	19700101	CFP channel	1	24	379.5071	21.0	5.0	140	2261.2689	69.8561	-28.2212	5.3343	189.5746	5.6316	5.7947	20	9360	2758.9819	1002.4628	1.2201	0.4433
Src activity (Src cytosol)	Src activity (Src cytosol).CFP channel.1	19700101	CFP channel	1	24	379.5071	21.0	5.0	140	2261.2689	69.8561	-28.2212	5.3343	189.5746	5.6316	5.7947	20	9540	2759.5569	1009.5317	1.2204	0.4464
Src activity (Src cytosol)	Src activity (Src cytosol).CFP channel.1	19700101	CFP channel	1	24	379.5071	21.0	5.0	140	2261.2689	69.8561	-28.2212	5.3343	189.5746	5.6316	5.7947	20	9720	2862.7844	1043.2566	1.266	0.4614
Src activity (Src cytosol)	Src activity (Src cytosol).CFP channel.1	19700101	CFP channel	1	24	379.5071	21.0	5.0	140	2261.2689	69.8561	-28.2212	5.3343	189.5746	5.6316	5.7947	20	9900	2916.5066	1064.1182	1.2898	0.4706
Src activity (Src cytosol)	Src activity (Src cytosol).CFP channel.1	19700101	CFP channel	1	24	379.5071	21.0	5.0	140	2261.2689	69.8561	-28.2212	5.3343	189.5746	5.6316	5.7947	20	10080	2909.4072	1127.9022	1.2866	0.4988
Src activity (Src cytosol)	Src activity (Src cytosol).CFP channel.1	19700101	CFP channel	1	24	379.5071	21.0	5.0	140	2261.2689	69.8561	-28.2212	5.3343	189.5746	5.6316	5.7947	20	10260	2954.4431	1166.8885	1.3065	0.516
Src activity (Src cytosol)	Src activity (Src cytosol).CFP channel.1	19700101	CFP channel	1	24	379.5071	21.0	5.0	140	2261.2689	69.8561	-28.2212	5.3343	189.5746	5.6316	5.7947	20	10440	2919.3516	1069.7318	1.291	0.4731
Src activity (Src cytosol)	Src activity (Src cytosol).CFP channel.1	19700101	CFP channel	1	24	379.5071	21.0	5.0	140	2261.2689	69.8561	-28.2212	5.3343	189.5746	5.6316	5.7947	20	10620	2996.47	1231.2188	1.3251	0.5445
Src activity (Src cytosol)	Src activity (Src cytosol).CFP channel.1	19700101	CFP channel	1	24	379.5071	21.0	5.0	140	2261.2689	69.8561	-28.2212	5.3343	189.5746	5.6316	5.7947	20	10800	2982.5198	1194.8735	1.319	0.5284
Src activity (Src cytosol)	Src activity (Src cytosol).CFP channel.1	19700101	CFP channel	1	24	379.5071	21.0	5.0	140	2261.2689	69.8561	-28.2212	5.3343	189.5746	5.6316	5.7947	20	10980	2972.3203	1266.712	1.3144	0.5602
Src activity (Src cytosol)	Src activity (Src cytosol).CFP channel.1	19700101	CFP channel	1	24	379.5071	21.0	5.0	140	2261.2689	69.8561	-28.2212	5.3343	189.5746	5.6316	5.7947	20	11160	3068.2488	1316.9584	1.3569	0.5824
Src activity (Src cytosol)	Src activity (Src cytosol).CFP channel.1	19700101	CFP channel	1	24	379.5071	21.0	5.0	140	2261.2689	69.8561	-28.2212	5.3343	189.5746	5.6316	5.7947	20	11340	3047.6096	1360.4742	1.3477	0.6016
Src activity (Src cytosol)	Src activity (Src cytosol).CFP channel.1	19700101	CFP channel	1	24	379.5071	21.0	5.0	140	2261.2689	69.8561	-28.2212	5.3343	189.5746	5.6316	5.7947	20	11520	3188.8074	1434.6329	1.4102	0.6344
Src activity (Src cytosol)	Src activity (Src cytosol).CFP channel.1	19700101	CFP channel	1	24	379.5071	21.0	5.0	140	2261.2689	69.8561	-28.2212	5.3343	189.5746	5.6316	5.7947	20	11700	3157.5923	1573.1091	1.3964	0.6957
Src activity (Src cytosol)	Src activity (Src cytosol).CFP channel.1	19700101	CFP channel	1	24	379.5071	21.0	5.0	140	2261.2689	69.8561	-28.2212	5.3343	189.5746	5.6316	5.7947	20	11880	3268.3645	1675.1775	1.4454	0.7408
Src activity (Src cytosol)	Src activity (Src cytosol).CFP channel.1	19700101	CFP channel	1	24	379.5071	21.0	5.0	140	2261.2689	69.8561	-28.2212	5.3343	189.5746	5.6316	5.7947	20	12060	3107.2742	1583.0499	1.3741	0.7001
Src activity (Src cytosol)	Src activity (Src cytosol).CFP channel.1	19700101	CFP channel	1	24	379.5071	21.0	5.0	140	2261.2689	69.8561	-28.2212	5.3343	189.5746	5.6316	5.7947	20	12240	3179.5789	1688.2183	1.4061	0.7466
Src activity (Src cytosol)	Src activity (Src cytosol).CFP channel.1	19700101	CFP channel	1	24	379.5071	21.0	5.0	140	2261.2689	69.8561	-28.2212	5.3343	189.5746	5.6316	5.7947	20	12420	3140.448	1623.2874	1.3888	0.7179
Src activity (Src cytosol)	Src activity (Src cytosol).CFP channel.1	19700101	CFP channel	1	24	379.5071	21.0	5.0	140	2261.2689	69.8561	-28.2212	5.3343	189.5746	5.6316	5.7947	20	12600	3119.3369	1737.4751	1.3795	0.7684
Src activity (Src cytosol)	Src activity (Src cytosol).CFP channel.1	19700101	CFP channel	1	24	379.5071	21.0	5.0	140	2261.2689	69.8561	-28.2212	5.3343	189.5746	5.6316	5.7947	20	12780	3149.5586	1686.6111	1.3928	0.7459
Src activity (Src cytosol)	Src activity (Src cytosol).CFP channel.1	19700101	CFP channel	1	24	379.5071	21.0	5.0	140	2261.2689	69.8561	-28.2212	5.3343	189.5746	5.6316	5.7947	20	12960	3341.2229	1865.6904	1.4776	0.8251
Src activity (Src cytosol)	Src activity (Src cytosol).CFP channel.1	19700101	CFP channel	1	24	379.5071	21.0	5.0	140	2261.2689	69.8561	-28.2212	5.3343	189.5746	5.6316	5.7947	20	13140	3180.3459	1770.5551	1.4064	0.783
Src activity (Src cytosol)	Src activity (Src cytosol).CFP channel.1	19700101	CFP channel	1	24	379.5071	21.0	5.0	140	2261.2689	69.8561	-28.2212	5.3343	189.5746	5.6316	5.7947	20	13320	3286.3027	1897.3142	1.4533	0.839
Src activity (Src cytosol)	Src activity (Src cytosol).CFP channel.1	19700101	CFP channel	1	24	379.5071	21.0	5.0	140	2261.2689	69.8561	-28.2212	5.3343	189.5746	5.6316	5.7947	20	13500	3366.6592	1943.644	1.4888	0.8595
Src activity (Src cytosol)	Src activity (Src cytosol).CFP channel.1	19700101	CFP channel	1	24	379.5071	21.0	5.0	140	2261.2689	69.8561	-28.2212	5.3343	189.5746	5.6316	5.7947	20	13680	3365.75	1926.8538	1.4884	0.8521
Src activity (Src cytosol)	Src activity (Src cytosol).CFP channel.1	19700101	CFP channel	1	24	379.5071	21.0	5.0	140	2261.2689	69.8561	-28.2212	5.3343	189.5746	5.6316	5.7947	20	13860	3357.3687	1962.0195	1.4847	0.8677
Src activity (Src cytosol)	Src activity (Src cytosol).CFP channel.1	19700101	CFP channel	1	24	379.5071	21.0	5.0	140	2261.2689	69.8561	-28.2212	5.3343	189.5746	5.6316	5.7947	20	14040	3289.2874	2052.7986	1.4546	0.9078
Src activity (Src cytosol)	Src activity (Src cytosol).CFP channel.1	19700101	CFP channel	1	24	379.5071	21.0	5.0	140	2261.2689	69.8561	-28.2212	5.3343	189.5746	5.6316	5.7947	20	14220	3241.7297	1948.2944	1.4336	0.8616
Src activity (Src cytosol)	Src activity (Src cytosol).CFP channel.1	19700101	CFP channel	1	24	379.5071	21.0	5.0	140	2261.2689	69.8561	-28.2212	5.3343	189.5746	5.6316	5.7947	20	14400	3457.0166	2061.0803	1.5288	0.9115
Src activity (Src cytosol)	Src activity (Src cytosol).CFP channel.1	19700101	CFP channel	1	24	379.5071	21.0	5.0	140	2261.2689	69.8561	-28.2212	5.3343	189.5746	5.6316	5.7947	20	14580	3477.9177	1941.6676	1.538	0.8587
Src activity (Src cytosol)	Src activity (Src cytosol).CFP channel.1	19700101	CFP channel	1	24	379.5071	21.0	5.0	140	2261.2689	69.8561	-28.2212	5.3343	189.5746	5.6316	5.7947	20	14760	3292.697	1986.5353	1.4561	0.8785
Src activity (Src cytosol)	Src activity (Src cytosol).CFP channel.1	19700101	CFP channel	1	24	379.5071	21.0	5.0	140	2261.2689	69.8561	-28.2212	5.3343	189.5746	5.6316	5.7947	20	14940	3402.1714	1956.2418	1.5045	0.8651
Src activity (Src cytosol)	Src activity (Src cytosol).CFP channel.1	19700101	CFP channel	1	24	379.5071	21.0	5.0	140	2261.2689	69.8561	-28.2212	5.3343	189.5746	5.6316	5.7947	20	15120	3365.2651	2033.8696	1.4882	0.8994
Src activity (Src cytosol)	Src activity (Src cytosol).CFP channel.1	19700101	CFP channel	1	24	379.5071	21.0	5.0	140	2261.2689	69.8561	-28.2212	5.3343	189.5746	5.6316	5.7947	20	15300	3466.719	2072.2817	1.5331	0.9164
Src activity (Src cytosol)	Src activity (Src cytosol).CFP channel.1	19700101	CFP channel	1	24	379.5071	21.0	5.0	140	2261.2689	69.8561	-28.2212	5.3343	189.5746	5.6316	5.7947	20	15480	3339.2229	2083.0037	1.4767	0.9212
Src activity (Src cytosol)	Src activity (Src cytosol).CFP channel.1	19700101	CFP channel	1	24	379.5071	21.0	5.0	140	2261.2689	69.8561	-28.2212	5.3343	189.5746	5.6316	5.7947	20	15660	3405.2219	2119.009	1.5059	0.9371
Src activity (Src cytosol)	Src activity (Src cytosol).CFP channel.1	19700101	CFP channel	1	24	379.5071	21.0	5.0	140	2261.2689	69.8561	-28.2212	5.3343	189.5746	5.6316	5.7947	20	15840	3302.0674	2052.8091	1.4603	0.9078
Src activity (Src cytosol)	Src activity (Src cytosol).CFP channel.1	19700101	CFP channel	1	24	379.5071	21.0	5.0	140	2261.2689	69.8561	-28.2212	5.3343	189.5746	5.6316	5.7947	20	16020	3469.3889	2203.1296	1.5343	0.9743
Src activity (Src cytosol)	Src activity (Src cytosol).CFP channel.1	19700101	CFP channel	1	24	379.5071	21.0	5.0	140	2261.2689	69.8561	-28.2212	5.3343	189.5746	5.6316	5.7947	20	16200	3480.9973	2219.8496	1.5394	0.9817
Src activity (Src cytosol)	Src activity (Src cytosol).CFP channel.1	19700101	CFP channel	1	24	379.5071	21.0	5.0	140	2261.2689	69.8561	-28.2212	5.3343	189.5746	5.6316	5.7947	20	16380	3434.7832	2127.6438	1.519	0.9409
Src activity (Src cytosol)	Src activity (Src cytosol).CFP channel.1	19700101	CFP channel	1	24	379.5071	21.0	5.0	140	2261.2689	69.8561	-28.2212	5.3343	189.5746	5.6316	5.7947	20	16560	3635.7515	2311.6663	1.6078	1.0223
Src activity (Src cytosol)	Src activity (Src cytosol).CFP channel.1	19700101	CFP channel	1	24	379.5071	21.0	5.0	140	2261.2689	69.8561	-28.2212	5.3343	189.5746	5.6316	5.7947	20	16740	3515.6265	2297.147	1.5547	1.0159
Src activity (Src cytosol)	Src activity (Src cytosol).CFP channel.1	19700101	CFP channel	1	24	379.5071	21.0	5.0	140	2261.2689	69.8561	-28.2212	5.3343	189.5746	5.6316	5.7947	20	16920	3599.46	2214.1936	1.5918	0.9792
Src activity (Src cytosol)	Src activity (Src cytosol).CFP channel.1	19700101	CFP channel	1	24	379.5071	21.0	5.0	140	2261.2689	69.8561	-28.2212	5.3343	189.5746	5.6316	5.7947	20	17100	3541.1719	2276.3665	1.566	1.0067
Src activity (Src cytosol)	Src activity (Src cytosol).CFP channel.1	19700101	CFP channel	1	24	379.5071	21.0	5.0	140	2261.2689	69.8561	-28.2212	5.3343	189.5746	5.6316	5.7947	20	17280	3605.3564	2161.8127	1.5944	0.956
Src activity (Src cytosol)	Src activity (Src cytosol).CFP channel.1	19700101	CFP channel	1	24	379.5071	21.0	5.0	140	2261.2689	69.8561	-28.2212	5.3343	189.5746	5.6316	5.7947	20	17460	3766.7817	2312.3455	1.6658	1.0226
Src activity (Src cytosol)	Src activity (Src cytosol).CFP channel.1	19700101	CFP channel	1	24	379.5071	21.0	5.0	140	2261.2689	69.8561	-28.2212	5.3343	189.5746	5.6316	5.7947	20	17640	3772.9946	2335.7136	1.6685	1.0329
Src activity (Src cytosol)	Src activity (Src cytosol).CFP channel.1	19700101	CFP channel	1	24	379.5071	21.0	5.0	140	2261.2689	69.8561	-28.2212	5.3343	189.5746	5.6316	5.7947	20	17820	3560.1511	2316.3406	1.5744	1.0244
Src activity (Src cytosol)	Src activity (Src cytosol).CFP channel.1	19700101	CFP channel	1	24	379.5071	21.0	5.0	140	2261.2689	69.8561	-28.2212	5.3343	189.5746	5.6316	5.7947	20	18000	3576.5576	2251.052	1.5817	0.9955
Src activity (Src cytosol)	Src activity (Src cytosol).CFP channel.1	19700101	CFP channel	1	24	379.5071	21.0	5.0	140	2261.2689	69.8561	-28.2212	5.3343	189.5746	5.6316	5.7947	20	18180	3671.4973	2419.7974	1.6236	1.0701
Src activity (Src cytosol)	Src activity (Src cytosol).CFP channel.1	19700101	CFP channel	1	24	379.5071	21.0	5.0	140	2261.2689	69.8561	-28.2212	5.3343	189.5746	5.6316	5.7947	20	18360	3698.1321	2325.8857	1.6354	1.0286
Src activity (Src cytosol)	Src activity (Src cytosol).CFP channel.1	19700101	CFP channel	1	24	379.5071	21.0	5.0	140	2261.2689	69.8561	-28.2212	5.3343	189.5746	5.6316	5.7947	20	18540	3702.8311	2387.9199	1.6375	1.056
Src activity (Src cytosol)	Src activity (Src cytosol).CFP channel.1	19700101	CFP channel	1	24	379.5071	21.0	5.0	140	2261.2689	69.8561	-28.2212	5.3343	189.5746	5.6316	5.7947	20	18720	3854.8352	2485.002	1.7047	1.0989
Src activity (Src cytosol)	Src activity (Src cytosol).CFP channel.1	19700101	CFP channel	1	24	379.5071	21.0	5.0	140	2261.2689	69.8561	-28.2212	5.3343	189.5746	5.6316	5.7947	20	18900	3992.9783	2484.2173	1.7658	1.0986
Src activity (Src cytosol)	Src activity (Src cytosol).CFP channel.1	19700101	CFP channel	1	24	379.5071	21.0	5.0	140	2261.2689	69.8561	-28.2212	5.3343	189.5746	5.6316	5.7947	20	19080	4016.3594	2576.2612	1.7762	1.1393
Src activity (Src cytosol)	Src activity (Src cytosol).CFP channel.1	19700101	CFP channel	1	24	379.5071	21.0	5.0	140	2261.2689	69.8561	-28.2212	5.3343	189.5746	5.6316	5.7947	20	19260	4101.8188	2657.0869	1.8139	1.175
Src activity (Src cytosol)	Src activity (Src cytosol).CFP channel.1	19700101	CFP channel	1	24	379.5071	21.0	5.0	140	2261.2689	69.8561	-28.2212	5.3343	189.5746	5.6316	5.7947	20	19440	4098.3159	2609.001	1.8124	1.1538
Src activity (Src cytosol)	Src activity (Src cytosol).CFP channel.1	19700101	CFP channel	1	24	379.5071	21.0	5.0	140	2261.2689	69.8561	-28.2212	5.3343	189.5746	5.6316	5.7947	20	19620	4066.3657	2707.9802	1.7983	1.1975
Src activity (Src cytosol)	Src activity (Src cytosol).CFP channel.1	19700101	CFP channel	1	24	379.5071	21.0	5.0	140	2261.2689	69.8561	-28.2212	5.3343	189.5746	5.6316	5.7947	20	19800	4168.7871	2705.3481	1.8436	1.1964
