Experiment.ID	Trace.ID	date	channel	ROI	total.ROI.number	Area	Stimulation.after.frame	Time.for.requelibration	No.of.frames	Baseline	Mean.change	line.Fitted.change	Min.change	Max.change	time	value	value.SD	norm.value	norm.value.SD
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.CFP channel.1	19700101	CFP channel	1	23	0.00001055	11.0	1.0	160	3585.3811	19.2234	6.5756	1.1353	35.1764	180	3607.0547	1314.2621	1.006	0.3666
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.CFP channel.1	19700101	CFP channel	1	23	0.00001066	11.0	1.0	160	3585.3811	19.2234	6.5756	1.1353	35.1764	360	3592.8572	1303.494	1.0021	0.3636
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.CFP channel.1	19700101	CFP channel	1	23	0.00001074	11.0	1.0	160	3585.3811	19.2234	6.5756	1.1353	35.1764	540	3615.3557	1325.2385	1.0084	0.3696
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.CFP channel.1	19700101	CFP channel	1	23	0.00001066	11.0	1.0	160	3585.3811	19.2234	6.5756	1.1353	35.1764	720	3551.7634	1314.9807	0.9906	0.3668
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.CFP channel.1	19700101	CFP channel	1	23	0.00001064	11.0	1.0	160	3585.3811	19.2234	6.5756	1.1353	35.1764	900	3532.0818	1310.0046	0.9851	0.3654
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.CFP channel.1	19700101	CFP channel	1	23	0.00001075	11.0	1.0	160	3585.3811	19.2234	6.5756	1.1353	35.1764	1080	3564.8269	1323.7019	0.9943	0.3692
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.CFP channel.1	19700101	CFP channel	1	23	0.00001066	11.0	1.0	160	3585.3811	19.2234	6.5756	1.1353	35.1764	1260	3588.4434	1313.8007	1.0009	0.3664
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.CFP channel.1	19700101	CFP channel	1	23	0.00001062	11.0	1.0	160	3585.3811	19.2234	6.5756	1.1353	35.1764	1440	3601.4907	1326.9146	1.0045	0.3701
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.CFP channel.1	19700101	CFP channel	1	23	0.00001073	11.0	1.0	160	3585.3811	19.2234	6.5756	1.1353	35.1764	1620	3624.9802	1318.265	1.011	0.3677
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.CFP channel.1	19700101	CFP channel	1	23	0.00001072	11.0	1.0	160	3585.3811	19.2234	6.5756	1.1353	35.1764	1800	3553.3696	1334.8788	0.9911	0.3723
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.CFP channel.1	19700101	CFP channel	1	23	0.00001069	11.0	1.0	160	3585.3811	19.2234	6.5756	1.1353	35.1764	1980	3606.9683	1312.6084	1.006	0.3661
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.CFP channel.1	19700101	CFP channel	1	23	0.00001108	11.0	1.0	160	3585.3811	19.2234	6.5756	1.1353	35.1764	2160	3489.1819	1031.6025	0.9732	0.2877
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.CFP channel.1	19700101	CFP channel	1	23	0.00001062	11.0	1.0	160	3585.3811	19.2234	6.5756	1.1353	35.1764	2340	3774.2537	1291.0078	1.0527	0.3601
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.CFP channel.1	19700101	CFP channel	1	23	0.00001065	11.0	1.0	160	3585.3811	19.2234	6.5756	1.1353	35.1764	2520	3680.0229	1247.0759	1.0264	0.3478
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.CFP channel.1	19700101	CFP channel	1	23	0.00001076	11.0	1.0	160	3585.3811	19.2234	6.5756	1.1353	35.1764	2700	3705.77	1270.851	1.0336	0.3545
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.CFP channel.1	19700101	CFP channel	1	23	0.0000108	11.0	1.0	160	3585.3811	19.2234	6.5756	1.1353	35.1764	2880	3663.1748	1320.5613	1.0217	0.3683
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.CFP channel.1	19700101	CFP channel	1	23	0.00001076	11.0	1.0	160	3585.3811	19.2234	6.5756	1.1353	35.1764	3060	3629.4177	1347.6975	1.0123	0.3759
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.CFP channel.1	19700101	CFP channel	1	23	0.00001077	11.0	1.0	160	3585.3811	19.2234	6.5756	1.1353	35.1764	3240	3647.3862	1346.9167	1.0173	0.3757
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.CFP channel.1	19700101	CFP channel	1	23	0.00001068	11.0	1.0	160	3585.3811	19.2234	6.5756	1.1353	35.1764	3420	3663.7393	1371.4431	1.0219	0.3825
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.CFP channel.1	19700101	CFP channel	1	23	0.00001084	11.0	1.0	160	3585.3811	19.2234	6.5756	1.1353	35.1764	3600	3650.8643	1353.1418	1.0183	0.3774
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.CFP channel.1	19700101	CFP channel	1	23	0.00001082	11.0	1.0	160	3585.3811	19.2234	6.5756	1.1353	35.1764	3780	3596.2288	1337.384	1.003	0.373
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.CFP channel.1	19700101	CFP channel	1	23	0.00001083	11.0	1.0	160	3585.3811	19.2234	6.5756	1.1353	35.1764	3960	3631.166	1363.7659	1.0128	0.3804
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.CFP channel.1	19700101	CFP channel	1	23	0.00001084	11.0	1.0	160	3585.3811	19.2234	6.5756	1.1353	35.1764	4140	3685.3633	1437.241	1.0279	0.4009
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.CFP channel.1	19700101	CFP channel	1	23	0.00001086	11.0	1.0	160	3585.3811	19.2234	6.5756	1.1353	35.1764	4320	3675.7166	1367.9663	1.0252	0.3815
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.CFP channel.1	19700101	CFP channel	1	23	0.00001072	11.0	1.0	160	3585.3811	19.2234	6.5756	1.1353	35.1764	4500	3766.0842	1390.8878	1.0504	0.3879
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.CFP channel.1	19700101	CFP channel	1	23	0.00001076	11.0	1.0	160	3585.3811	19.2234	6.5756	1.1353	35.1764	4680	3735.4143	1366.4739	1.0418	0.3811
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.CFP channel.1	19700101	CFP channel	1	23	0.00001081	11.0	1.0	160	3585.3811	19.2234	6.5756	1.1353	35.1764	4860	3775.4595	1353.748	1.053	0.3776
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.CFP channel.1	19700101	CFP channel	1	23	0.00001066	11.0	1.0	160	3585.3811	19.2234	6.5756	1.1353	35.1764	5040	3866.9202	1390.6833	1.0785	0.3879
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.CFP channel.1	19700101	CFP channel	1	23	0.00001058	11.0	1.0	160	3585.3811	19.2234	6.5756	1.1353	35.1764	5220	3853.8506	1452.7721	1.0749	0.4052
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.CFP channel.1	19700101	CFP channel	1	23	0.00001061	11.0	1.0	160	3585.3811	19.2234	6.5756	1.1353	35.1764	5400	3873.8535	1424.0117	1.0805	0.3972
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.CFP channel.1	19700101	CFP channel	1	23	0.00001053	11.0	1.0	160	3585.3811	19.2234	6.5756	1.1353	35.1764	5580	3901.4456	1474.8162	1.0882	0.4113
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.CFP channel.1	19700101	CFP channel	1	23	0.00001055	11.0	1.0	160	3585.3811	19.2234	6.5756	1.1353	35.1764	5760	3911.082	1379.0602	1.0908	0.3846
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.CFP channel.1	19700101	CFP channel	1	23	0.00001062	11.0	1.0	160	3585.3811	19.2234	6.5756	1.1353	35.1764	5940	3906.1206	1467.9214	1.0895	0.4094
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.CFP channel.1	19700101	CFP channel	1	23	0.00001068	11.0	1.0	160	3585.3811	19.2234	6.5756	1.1353	35.1764	6120	3886.1169	1409.6501	1.0839	0.3932
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.CFP channel.1	19700101	CFP channel	1	23	0.00001064	11.0	1.0	160	3585.3811	19.2234	6.5756	1.1353	35.1764	6300	3860.166	1464.3094	1.0766	0.4084
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.CFP channel.1	19700101	CFP channel	1	23	0.0000106	11.0	1.0	160	3585.3811	19.2234	6.5756	1.1353	35.1764	6480	3962.9136	1546.359	1.1053	0.4313
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.CFP channel.1	19700101	CFP channel	1	23	0.00001065	11.0	1.0	160	3585.3811	19.2234	6.5756	1.1353	35.1764	6660	3968.7422	1534.399	1.1069	0.428
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.CFP channel.1	19700101	CFP channel	1	23	0.00001066	11.0	1.0	160	3585.3811	19.2234	6.5756	1.1353	35.1764	6840	3961.0276	1520.395	1.1048	0.4241
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.CFP channel.1	19700101	CFP channel	1	23	0.00001057	11.0	1.0	160	3585.3811	19.2234	6.5756	1.1353	35.1764	7020	4063.3584	1565.2979	1.1333	0.4366
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.CFP channel.1	19700101	CFP channel	1	23	0.00001053	11.0	1.0	160	3585.3811	19.2234	6.5756	1.1353	35.1764	7200	4078.155	1536.0203	1.1374	0.4284
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.CFP channel.1	19700101	CFP channel	1	23	0.0000105	11.0	1.0	160	3585.3811	19.2234	6.5756	1.1353	35.1764	7380	4119.0957	1615.0775	1.1489	0.4505
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.CFP channel.1	19700101	CFP channel	1	23	0.0000105	11.0	1.0	160	3585.3811	19.2234	6.5756	1.1353	35.1764	7560	4148.208	1590.1769	1.157	0.4435
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.CFP channel.1	19700101	CFP channel	1	23	0.00001055	11.0	1.0	160	3585.3811	19.2234	6.5756	1.1353	35.1764	7740	4101.5732	1592.3901	1.144	0.4441
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.CFP channel.1	19700101	CFP channel	1	23	0.00001066	11.0	1.0	160	3585.3811	19.2234	6.5756	1.1353	35.1764	7920	4124.7231	1579.8822	1.1504	0.4406
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.CFP channel.1	19700101	CFP channel	1	23	0.00001069	11.0	1.0	160	3585.3811	19.2234	6.5756	1.1353	35.1764	8100	3995.1143	1527.7051	1.1143	0.4261
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.CFP channel.1	19700101	CFP channel	1	23	0.00001069	11.0	1.0	160	3585.3811	19.2234	6.5756	1.1353	35.1764	8280	4098.7886	1597.84	1.1432	0.4457
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.CFP channel.1	19700101	CFP channel	1	23	0.00001071	11.0	1.0	160	3585.3811	19.2234	6.5756	1.1353	35.1764	8460	4223.2017	1604.2872	1.1779	0.4475
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.CFP channel.1	19700101	CFP channel	1	23	0.00001071	11.0	1.0	160	3585.3811	19.2234	6.5756	1.1353	35.1764	8640	4161.1582	1571.3519	1.1606	0.4383
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.CFP channel.1	19700101	CFP channel	1	23	0.00001069	11.0	1.0	160	3585.3811	19.2234	6.5756	1.1353	35.1764	8820	4179.3125	1574.8708	1.1657	0.4392
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.CFP channel.1	19700101	CFP channel	1	23	0.00001073	11.0	1.0	160	3585.3811	19.2234	6.5756	1.1353	35.1764	9000	4155.3506	1500.7649	1.159	0.4186
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.CFP channel.1	19700101	CFP channel	1	23	0.00001059	11.0	1.0	160	3585.3811	19.2234	6.5756	1.1353	35.1764	9180	4254.2217	1632.7394	1.1865	0.4554
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.CFP channel.1	19700101	CFP channel	1	23	0.00001064	11.0	1.0	160	3585.3811	19.2234	6.5756	1.1353	35.1764	9360	4201.3901	1561.8383	1.1718	0.4356
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.CFP channel.1	19700101	CFP channel	1	23	0.00001062	11.0	1.0	160	3585.3811	19.2234	6.5756	1.1353	35.1764	9540	4174.354	1554.7848	1.1643	0.4336
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.CFP channel.1	19700101	CFP channel	1	23	0.00001052	11.0	1.0	160	3585.3811	19.2234	6.5756	1.1353	35.1764	9720	4220.4053	1634.4089	1.1771	0.4559
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.CFP channel.1	19700101	CFP channel	1	23	0.00001059	11.0	1.0	160	3585.3811	19.2234	6.5756	1.1353	35.1764	9900	4237.2793	1624.6328	1.1818	0.4531
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.CFP channel.1	19700101	CFP channel	1	23	0.00001057	11.0	1.0	160	3585.3811	19.2234	6.5756	1.1353	35.1764	10080	4208.5244	1556.9878	1.1738	0.4343
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.CFP channel.1	19700101	CFP channel	1	23	0.00001062	11.0	1.0	160	3585.3811	19.2234	6.5756	1.1353	35.1764	10260	4197.0078	1626.812	1.1706	0.4537
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.CFP channel.1	19700101	CFP channel	1	23	0.00001059	11.0	1.0	160	3585.3811	19.2234	6.5756	1.1353	35.1764	10440	4172.3428	1604.3274	1.1637	0.4475
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.CFP channel.1	19700101	CFP channel	1	23	0.00001056	11.0	1.0	160	3585.3811	19.2234	6.5756	1.1353	35.1764	10620	4207.0547	1631.2482	1.1734	0.455
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.CFP channel.1	19700101	CFP channel	1	23	0.00001056	11.0	1.0	160	3585.3811	19.2234	6.5756	1.1353	35.1764	10800	4165.9175	1674.2761	1.1619	0.467
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.CFP channel.1	19700101	CFP channel	1	23	0.00001055	11.0	1.0	160	3585.3811	19.2234	6.5756	1.1353	35.1764	10980	4197.7222	1665.0612	1.1708	0.4644
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.CFP channel.1	19700101	CFP channel	1	23	0.00001051	11.0	1.0	160	3585.3811	19.2234	6.5756	1.1353	35.1764	11160	4205.5483	1647.0273	1.173	0.4594
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.CFP channel.1	19700101	CFP channel	1	23	0.00001055	11.0	1.0	160	3585.3811	19.2234	6.5756	1.1353	35.1764	11340	4337.71	1706.9597	1.2098	0.4761
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.CFP channel.1	19700101	CFP channel	1	23	0.00001052	11.0	1.0	160	3585.3811	19.2234	6.5756	1.1353	35.1764	11520	4333.1099	1663.6332	1.2085	0.464
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.CFP channel.1	19700101	CFP channel	1	23	0.00001059	11.0	1.0	160	3585.3811	19.2234	6.5756	1.1353	35.1764	11700	4240.0947	1640.7593	1.1826	0.4576
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.CFP channel.1	19700101	CFP channel	1	23	0.00001057	11.0	1.0	160	3585.3811	19.2234	6.5756	1.1353	35.1764	11880	4288.6328	1755.0048	1.1961	0.4895
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.CFP channel.1	19700101	CFP channel	1	23	0.00001055	11.0	1.0	160	3585.3811	19.2234	6.5756	1.1353	35.1764	12060	4312.5737	1740.4175	1.2028	0.4854
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.CFP channel.1	19700101	CFP channel	1	23	0.00001058	11.0	1.0	160	3585.3811	19.2234	6.5756	1.1353	35.1764	12240	4277.1035	1712.5059	1.1929	0.4776
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.CFP channel.1	19700101	CFP channel	1	23	0.00001062	11.0	1.0	160	3585.3811	19.2234	6.5756	1.1353	35.1764	12420	4247.6606	1720.0081	1.1847	0.4797
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.CFP channel.1	19700101	CFP channel	1	23	0.00001069	11.0	1.0	160	3585.3811	19.2234	6.5756	1.1353	35.1764	12600	4206.5122	1673.431	1.1732	0.4667
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.CFP channel.1	19700101	CFP channel	1	23	0.0000106	11.0	1.0	160	3585.3811	19.2234	6.5756	1.1353	35.1764	12780	4308.5122	1798.6957	1.2017	0.5017
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.CFP channel.1	19700101	CFP channel	1	23	0.00001062	11.0	1.0	160	3585.3811	19.2234	6.5756	1.1353	35.1764	12960	4331.8398	1731.2827	1.2082	0.4829
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.CFP channel.1	19700101	CFP channel	1	23	0.0000105	11.0	1.0	160	3585.3811	19.2234	6.5756	1.1353	35.1764	13140	4360.4526	1752.5465	1.2162	0.4888
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.CFP channel.1	19700101	CFP channel	1	23	0.00001057	11.0	1.0	160	3585.3811	19.2234	6.5756	1.1353	35.1764	13320	4344.0186	1750.5427	1.2116	0.4882
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.CFP channel.1	19700101	CFP channel	1	23	0.00001069	11.0	1.0	160	3585.3811	19.2234	6.5756	1.1353	35.1764	13500	4320.3989	1756.6272	1.205	0.4899
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.CFP channel.1	19700101	CFP channel	1	23	0.0000106	11.0	1.0	160	3585.3811	19.2234	6.5756	1.1353	35.1764	13680	4346.3979	1731.9849	1.2123	0.4831
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.CFP channel.1	19700101	CFP channel	1	23	0.00001064	11.0	1.0	160	3585.3811	19.2234	6.5756	1.1353	35.1764	13860	4301.1929	1700.8483	1.1996	0.4744
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.CFP channel.1	19700101	CFP channel	1	23	0.00001063	11.0	1.0	160	3585.3811	19.2234	6.5756	1.1353	35.1764	14040	4334.9385	1711.4449	1.2091	0.4773
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.CFP channel.1	19700101	CFP channel	1	23	0.00001057	11.0	1.0	160	3585.3811	19.2234	6.5756	1.1353	35.1764	14220	4357.585	1726.0117	1.2154	0.4814
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.CFP channel.1	19700101	CFP channel	1	23	0.00001064	11.0	1.0	160	3585.3811	19.2234	6.5756	1.1353	35.1764	14400	4318.9482	1799.6606	1.2046	0.5019
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.CFP channel.1	19700101	CFP channel	1	23	0.0000106	11.0	1.0	160	3585.3811	19.2234	6.5756	1.1353	35.1764	14580	4391.0352	1817.2153	1.2247	0.5068
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.CFP channel.1	19700101	CFP channel	1	23	0.00001066	11.0	1.0	160	3585.3811	19.2234	6.5756	1.1353	35.1764	14760	4356.9629	1836.3933	1.2152	0.5122
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.CFP channel.1	19700101	CFP channel	1	23	0.00001053	11.0	1.0	160	3585.3811	19.2234	6.5756	1.1353	35.1764	14940	4334.707	1786.5623	1.209	0.4983
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.CFP channel.1	19700101	CFP channel	1	23	0.00001059	11.0	1.0	160	3585.3811	19.2234	6.5756	1.1353	35.1764	15120	4341.0996	1823.181	1.2108	0.5085
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.CFP channel.1	19700101	CFP channel	1	23	0.00001055	11.0	1.0	160	3585.3811	19.2234	6.5756	1.1353	35.1764	15300	4386.4746	1791.7596	1.2234	0.4997
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.CFP channel.1	19700101	CFP channel	1	23	0.00001052	11.0	1.0	160	3585.3811	19.2234	6.5756	1.1353	35.1764	15480	4376.2959	1814.1211	1.2206	0.506
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.CFP channel.1	19700101	CFP channel	1	23	0.00001061	11.0	1.0	160	3585.3811	19.2234	6.5756	1.1353	35.1764	15660	4392.5249	1905.4143	1.2251	0.5314
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.CFP channel.1	19700101	CFP channel	1	23	0.0000105	11.0	1.0	160	3585.3811	19.2234	6.5756	1.1353	35.1764	15840	4450.5796	1838.4608	1.2413	0.5128
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.CFP channel.1	19700101	CFP channel	1	23	0.00001065	11.0	1.0	160	3585.3811	19.2234	6.5756	1.1353	35.1764	16020	4348.1802	1825.525	1.2128	0.5092
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.CFP channel.1	19700101	CFP channel	1	23	0.00001069	11.0	1.0	160	3585.3811	19.2234	6.5756	1.1353	35.1764	16200	4381.0664	1838.5323	1.2219	0.5128
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.CFP channel.1	19700101	CFP channel	1	23	0.00001061	11.0	1.0	160	3585.3811	19.2234	6.5756	1.1353	35.1764	16380	4404.6738	1747.1486	1.2285	0.4873
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.CFP channel.1	19700101	CFP channel	1	23	0.00001063	11.0	1.0	160	3585.3811	19.2234	6.5756	1.1353	35.1764	16560	4318.6377	1747.9484	1.2045	0.4875
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.CFP channel.1	19700101	CFP channel	1	23	0.00001063	11.0	1.0	160	3585.3811	19.2234	6.5756	1.1353	35.1764	16740	4389.021	1792.7327	1.2241	0.5
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.CFP channel.1	19700101	CFP channel	1	23	0.00001062	11.0	1.0	160	3585.3811	19.2234	6.5756	1.1353	35.1764	16920	4419.4028	1880.9474	1.2326	0.5246
